1731660703616226828,200.000000
1731660704615436519,200.000000
1731660705616016557,200.000000
1731660706615181874,200.000000
1731660707615184466,200.000000
1731660708615665598,200.000000
1731660709615559120,200.000000
1731660710615834846,200.000000
1731660711615260231,200.000000
1731660712616176800,200.000000
1731660713615484333,200.000000
1731660714615674527,200.000000
1731660715615696271,200.000000
1731660716615560628,200.000000
1731660717615855762,200.000000
1731660718615378308,200.000000
1731660719615604518,200.000000
1731660720615171737,200.000000
1731660721615860333,200.000000
1731660722615614750,200.000000
1731660723615293797,200.000000
1731660724615173362,200.000000
1731660725615169037,200.000000
1731660726615580698,200.000000
1731660727615597431,200.000000
1731660728616216669,200.000000
1731660729615800304,200.000000
1731660730615398140,200.000000
1731660731615377528,200.000000
1731660732615300198,200.000000
1731660733615535922,200.000000
1731660734615564906,200.000000
1731660735615886067,200.000000
1731660736616042942,200.000000
1731660737615695506,200.000000
1731660738615327600,200.000000
1731660739616169427,200.000000
1731660740615783733,200.000000
1731660741615505530,200.000000
1731660742615871242,200.000000
1731660743615976869,200.000000
1731660744616070566,200.000000
1731660745615439482,200.000000
1731660746615270116,200.000000
1731660747616255942,200.000000
1731660748616267180,200.000000
1731660749616210076,200.000000
1731660750615691543,200.000000
1731660751615579189,200.000000
1731660752616123539,200.000000
1731660753616240699,200.000000
1731660754615380395,200.000000
1731660755615407496,200.000000
1731660756615330510,200.000000
1731660757615382880,200.000000
1731660758615853956,200.000000
1731660759615857675,200.000000
1731660760616124044,200.000000
1731660761615343443,200.000000
1731660762615226924,200.000000
1731660763616158348,200.000000
1731660764615544998,200.000000
1731660765616221053,200.000000
1731660766615233500,200.000000
1731660767615652794,200.000000
1731660768615620331,200.000000
1731660769615245676,200.000000
1731660770615529560,200.000000
1731660771615903194,200.000000
1731660772615868894,200.000000
1731660773615950100,200.000000
1731660774616110239,200.000000
1731660775615925295,200.000000
1731660776615421300,200.000000
1731660777615860475,200.000000
1731660778615439946,200.000000
1731660779616186611,200.000000
1731660780615984328,200.000000
1731660781615536074,200.000000
1731660782615213373,200.000000
1731660783615260657,200.000000
1731660784615601645,200.000000
1731660785615915185,200.000000
1731660786615732736,200.000000
1731660787615415194,200.000000
1731660788615378573,200.000000
1731660789616224167,200.000000
1731660790615186947,200.000000
1731660791616060072,200.000000
1731660792615484136,200.000000
1731660793616223811,200.000000
1731660794615586693,200.000000
1731660795615663655,200.000000
1731660796615789246,200.000000
1731660797615437117,200.000000
1731660798616014826,200.000000
1731660799615961346,200.000000
1731660800616039374,200.000000
1731660801615958325,200.000000
1731660802616087347,200.000000
1731660803615314961,200.000000
1731660804615901644,200.000000
1731660805615519596,200.000000
1731660806615458725,200.000000
1731660807615199446,200.000000
1731660808616114936,200.000000
1731660809616045337,200.000000
1731660810616018716,200.000000
1731660811615740281,200.000000
1731660812615332565,200.000000
1731660813615434689,200.000000
1731660814615943614,200.000000
1731660815615682736,200.000000
1731660816615772835,200.000000
1731660817615872739,200.000000
1731660818615451487,200.000000
1731660819615486645,200.000000
1731660820615773945,200.000000
1731660821615625354,200.000000
1731660822616024407,200.000000
1731660823615228390,200.000000
1731660824615729224,200.000000
1731660825616020903,200.000000
1731660826615517239,200.000000
1731660827615277199,200.000000
1731660828616131054,200.000000
1731660829616277223,200.000000
1731660830615787421,200.000000
1731660831616091935,200.000000
1731660832615203396,200.000000
1731660833615667176,200.000000
1731660834615559676,200.000000
1731660835615547690,200.000000
1731660836615499805,200.000000
1731660837615437526,200.000000
1731660838615326376,200.000000
1731660839616029513,200.000000
1731660840615349572,200.000000
1731660841615168293,200.000000
1731660842615526157,200.000000
1731660843615443238,200.000000
1731660844615702504,200.000000
1731660845615397343,200.000000
1731660846615689466,200.000000
1731660847615707276,200.000000
1731660848615382365,200.000000
1731660849615206041,200.000000
1731660850615946267,200.000000
1731660851615845043,200.000000
1731660852615704957,200.000000
1731660853616189570,200.000000
1731660854615817491,200.000000
1731660855615602248,200.000000
1731660856615193369,200.000000
1731660857615970936,200.000000
1731660858615884187,200.000000
1731660859615734514,200.000000
1731660860616175947,200.000000
1731660861615602029,200.000000
1731660862615840803,200.000000
1731660863615800925,200.000000
1731660864616233126,200.000000
1731660865615919665,200.000000
1731660866615838067,200.000000
1731660867615987030,200.000000
1731660868615374735,200.000000
1731660869615312922,200.000000
1731660870615846835,200.000000
1731660871615853776,200.000000
1731660872615398500,200.000000
1731660873615421580,200.000000
1731660874615724996,200.000000
1731660875615787820,200.000000
1731660876615858253,200.000000
1731660877615844346,200.000000
1731660878615574253,200.000000
1731660879615720578,200.000000
1731660880615765662,200.000000
1731660881615175399,200.000000
1731660882615239655,200.000000
