,cluster_id,svc_name,method,path,trace_id,span_id,parent_span_id,st,et,rt,xt,ct,call_size,inflight_dict,rps_dict
0,us-west-1,cartservice,POST,/hipstershop.CartService/AddItem,685c0b17005be525d8307be0a9b93695,63790823cbb89788,132d8e6c474b3a2d,9.0,12.0,3.0,3.0,3.0,-1,cartservice@POST@/hipstershop.CartService/AddItem:2|,cartservice@POST@/hipstershop.CartService/AddItem:1110|
1,us-west-1,sslateingress,POST,/cart,685c0b17005be525d8307be0a9b93695,d8307be0a9b93695,nan,0.0,18.0,18.0,7.0,18.0,-1,sslateingress@POST@/cart:2|,sslateingress@POST@/cart:1134|
2,us-west-1,frontend,POST,/cart,685c0b17005be525d8307be0a9b93695,132d8e6c474b3a2d,d8307be0a9b93695,3.0,14.0,11.0,7.0,11.0,-1,frontend@POST@/cart:2|,frontend@POST@/cart:1104|
3,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,685c0b17005be525d8307be0a9b93695,d919c3d66fd0c062,132d8e6c474b3a2d,5.0,6.0,1.0,1.0,1.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:18446744073709550676|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:1020|
4,us-west-1,cartservice,POST,/hipstershop.CartService/AddItem,fa23aeacbdb6cc6e905247e83cf8365d,d929e292dc67c09d,832b5bcaa9cee021,9.0,13.0,4.0,4.0,4.0,-1,cartservice@POST@/hipstershop.CartService/AddItem:0|,cartservice@POST@/hipstershop.CartService/AddItem:1143|
5,us-west-1,frontend,POST,/cart,fa23aeacbdb6cc6e905247e83cf8365d,832b5bcaa9cee021,905247e83cf8365d,3.0,14.0,11.0,6.0,11.0,-1,frontend@POST@/cart:1|,frontend@POST@/cart:1146|
6,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,fa23aeacbdb6cc6e905247e83cf8365d,5a7c0e20da9e62a1,832b5bcaa9cee021,5.0,6.0,1.0,1.0,1.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:18446744073709550280|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:1113|
7,us-west-1,sslateingress,POST,/cart,fa23aeacbdb6cc6e905247e83cf8365d,905247e83cf8365d,nan,0.0,16.0,16.0,5.0,16.0,-1,sslateingress@POST@/cart:2|,sslateingress@POST@/cart:1119|
8,us-west-1,sslateingress,POST,/cart,9865882db11910edafdf805d3618f14e,afdf805d3618f14e,nan,0.0,18.0,18.0,3.0,18.0,-1,sslateingress@POST@/cart:1|,sslateingress@POST@/cart:1095|
9,us-west-1,frontend,POST,/cart,9865882db11910edafdf805d3618f14e,9880fdd8afc893c2,afdf805d3618f14e,2.0,17.0,15.0,6.0,15.0,-1,frontend@POST@/cart:1|,frontend@POST@/cart:1152|
10,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,9865882db11910edafdf805d3618f14e,7f9192281ee02548,9880fdd8afc893c2,4.0,5.0,1.0,1.0,1.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:18446744073709550150|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:1104|
11,us-west-1,cartservice,POST,/hipstershop.CartService/AddItem,9865882db11910edafdf805d3618f14e,04f1467db9a9b41b,9880fdd8afc893c2,7.0,15.0,8.0,8.0,8.0,-1,cartservice@POST@/hipstershop.CartService/AddItem:1|,cartservice@POST@/hipstershop.CartService/AddItem:1047|
12,us-west-1,cartservice,POST,/hipstershop.CartService/AddItem,f42492eeebd0a62a61985cc1548e9029,1048f988234d1a64,d862ce76d3f32780,8.0,10.0,2.0,2.0,2.0,-1,cartservice@POST@/hipstershop.CartService/AddItem:2|,cartservice@POST@/hipstershop.CartService/AddItem:1122|
13,us-west-1,frontend,POST,/cart,f42492eeebd0a62a61985cc1548e9029,d862ce76d3f32780,61985cc1548e9029,1.0,12.0,11.0,6.0,11.0,-1,frontend@POST@/cart:1|,frontend@POST@/cart:1101|
14,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,f42492eeebd0a62a61985cc1548e9029,f3d1ade37d5d9b27,d862ce76d3f32780,3.0,6.0,3.0,3.0,3.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:18446744073709548959|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:1170|
