,cluster_id,svc_name,method,path,trace_id,span_id,parent_span_id,st,et,rt,xt,ct,call_size,inflight_dict,rps_dict
0,us-west-1,frontend,POST,/setCurrency,66f74b71a71f55df7155c93d135c3701,40e407e6147def5e,7155c93d135c3701,38.0,39.0,1.0,1.0,1.0,-1,frontend@POST@/setCurrency:18446744073709550896|,frontend@POST@/setCurrency:1680|
1,us-west-1,sslateingress,POST,/setCurrency,66f74b71a71f55df7155c93d135c3701,7155c93d135c3701,nan,0.0,60.0,60.0,59.0,60.0,-1,sslateingress@POST@/setCurrency:18446744073709550894|,sslateingress@POST@/setCurrency:1899|
2,us-west-1,sslateingress,POST,/setCurrency,415067b0de312450036dbd19bf7f5d7c,036dbd19bf7f5d7c,nan,0.0,216.0,216.0,213.0,216.0,-1,sslateingress@POST@/setCurrency:18446744073709550529|,sslateingress@POST@/setCurrency:1932|
3,us-west-1,frontend,POST,/setCurrency,415067b0de312450036dbd19bf7f5d7c,7366cebe0f7be534,036dbd19bf7f5d7c,97.0,100.0,3.0,3.0,3.0,-1,frontend@POST@/setCurrency:18446744073709550296|,frontend@POST@/setCurrency:1872|
4,us-west-1,frontend,POST,/setCurrency,3d9d109327b6a809f6b346884640248b,8b83f276c39e4ecf,f6b346884640248b,80.0,82.0,2.0,2.0,2.0,-1,frontend@POST@/setCurrency:18446744073709549646|,frontend@POST@/setCurrency:2559|
5,us-west-1,sslateingress,POST,/setCurrency,3d9d109327b6a809f6b346884640248b,f6b346884640248b,nan,0.0,140.0,140.0,138.0,140.0,-1,sslateingress@POST@/setCurrency:18446744073709549679|,sslateingress@POST@/setCurrency:2541|
6,us-west-1,sslateingress,POST,/setCurrency,bb8b6172bdafc83350372dc969820531,50372dc969820531,nan,0.0,4.0,4.0,3.0,4.0,-1,sslateingress@POST@/setCurrency:18446744073709548618|,sslateingress@POST@/setCurrency:2766|
7,us-west-1,frontend,POST,/setCurrency,bb8b6172bdafc83350372dc969820531,91167ef8c0fa108d,50372dc969820531,2.0,3.0,1.0,1.0,1.0,-1,frontend@POST@/setCurrency:18446744073709548513|,frontend@POST@/setCurrency:3171|
8,us-west-1,frontend,POST,/setCurrency,93af31757af43d0bd5e1b52d68fd66f5,66a5b8f2770775b0,d5e1b52d68fd66f5,2.0,3.0,1.0,1.0,1.0,-1,frontend@POST@/setCurrency:18446744073709547598|,frontend@POST@/setCurrency:2520|
9,us-west-1,sslateingress,POST,/setCurrency,93af31757af43d0bd5e1b52d68fd66f5,d5e1b52d68fd66f5,nan,0.0,4.0,4.0,3.0,4.0,-1,sslateingress@POST@/setCurrency:18446744073709547663|,sslateingress@POST@/setCurrency:2523|
10,us-west-1,sslateingress,POST,/setCurrency,0dd1ddbbe4d15fc3ac54642941c0a4ec,ac54642941c0a4ec,nan,0.0,6.0,6.0,5.0,6.0,-1,sslateingress@POST@/setCurrency:18446744073709545247|,sslateingress@POST@/setCurrency:2496|
11,us-west-1,frontend,POST,/setCurrency,0dd1ddbbe4d15fc3ac54642941c0a4ec,93e369e055df07de,ac54642941c0a4ec,4.0,5.0,1.0,1.0,1.0,-1,frontend@POST@/setCurrency:18446744073709545185|,frontend@POST@/setCurrency:2478|
12,us-west-1,sslateingress,POST,/setCurrency,e54a3760bd2c13cf157fb8ecf6693578,157fb8ecf6693578,nan,0.0,8.0,8.0,7.0,8.0,-1,sslateingress@POST@/setCurrency:18446744073709543586|,sslateingress@POST@/setCurrency:2457|
13,us-west-1,frontend,POST,/setCurrency,e54a3760bd2c13cf157fb8ecf6693578,a825a5936b970eab,157fb8ecf6693578,3.0,4.0,1.0,1.0,1.0,-1,frontend@POST@/setCurrency:18446744073709543809|,frontend@POST@/setCurrency:2403|
14,us-west-1,frontend,POST,/setCurrency,4d88e0812b939d54accb2ea33b1ebfc1,3f9b07a07ba120a1,accb2ea33b1ebfc1,2.0,3.0,1.0,1.0,1.0,-1,frontend@POST@/setCurrency:18446744073709543554|,frontend@POST@/setCurrency:2571|
