counter,region,service,endpoint,rps
55,us-south-1,sslateingress,sslateingress@POST@/multicore,205
55,us-east-1,sslateingress,sslateingress@POST@/singlecore,61
55,us-east-1,sslateingress,sslateingress@POST@/multicore,210
55,us-east-1,corecontrast,corecontrast@POST@/multicore,199
55,us-east-1,corecontrast,corecontrast@POST@/singlecore,56
55,us-central-1,sslateingress,sslateingress@POST@/singlecore,53
55,us-central-1,sslateingress,sslateingress@POST@/multicore,201
55,us-central-1,corecontrast,corecontrast@POST@/multicore,202
55,us-central-1,corecontrast,corecontrast@POST@/singlecore,52
55,us-west-1,sslateingress,sslateingress@POST@/singlecore,50
55,us-west-1,sslateingress,sslateingress@POST@/multicore,204
55,us-west-1,corecontrast,corecontrast@POST@/multicore,206
55,us-west-1,corecontrast,corecontrast@POST@/singlecore,54
56,us-south-1,corecontrast,corecontrast@POST@/multicore,207
56,us-south-1,corecontrast,corecontrast@POST@/singlecore,55
56,us-south-1,sslateingress,sslateingress@POST@/singlecore,55
56,us-south-1,sslateingress,sslateingress@POST@/multicore,208
56,us-east-1,sslateingress,sslateingress@POST@/singlecore,52
56,us-east-1,sslateingress,sslateingress@POST@/multicore,200
56,us-east-1,corecontrast,corecontrast@POST@/multicore,203
56,us-east-1,corecontrast,corecontrast@POST@/singlecore,49
56,us-central-1,sslateingress,sslateingress@POST@/singlecore,50
56,us-central-1,sslateingress,sslateingress@POST@/multicore,203
56,us-central-1,corecontrast,corecontrast@POST@/multicore,197
56,us-central-1,corecontrast,corecontrast@POST@/singlecore,58
56,us-west-1,sslateingress,sslateingress@POST@/singlecore,53
56,us-west-1,sslateingress,sslateingress@POST@/multicore,203
56,us-west-1,corecontrast,corecontrast@POST@/multicore,197
56,us-west-1,corecontrast,corecontrast@POST@/singlecore,56
57,us-south-1,corecontrast,corecontrast@POST@/multicore,203
57,us-south-1,corecontrast,corecontrast@POST@/singlecore,55
57,us-south-1,sslateingress,sslateingress@POST@/singlecore,51
57,us-south-1,sslateingress,sslateingress@POST@/multicore,205
57,us-east-1,sslateingress,sslateingress@POST@/singlecore,59
57,us-east-1,sslateingress,sslateingress@POST@/multicore,204
57,us-east-1,corecontrast,corecontrast@POST@/multicore,209
57,us-east-1,corecontrast,corecontrast@POST@/singlecore,51
57,us-central-1,sslateingress,sslateingress@POST@/singlecore,53
57,us-central-1,sslateingress,sslateingress@POST@/multicore,211
57,us-central-1,corecontrast,corecontrast@POST@/multicore,199
57,us-central-1,corecontrast,corecontrast@POST@/singlecore,56
57,us-west-1,sslateingress,sslateingress@POST@/singlecore,50
57,us-west-1,sslateingress,sslateingress@POST@/multicore,211
57,us-west-1,corecontrast,corecontrast@POST@/multicore,204
57,us-west-1,corecontrast,corecontrast@POST@/singlecore,53
58,us-south-1,corecontrast,corecontrast@POST@/multicore,196
58,us-south-1,corecontrast,corecontrast@POST@/singlecore,48
58,us-south-1,sslateingress,sslateingress@POST@/singlecore,50
58,us-south-1,sslateingress,sslateingress@POST@/multicore,195
58,us-east-1,sslateingress,sslateingress@POST@/singlecore,51
58,us-east-1,sslateingress,sslateingress@POST@/multicore,205
58,us-east-1,corecontrast,corecontrast@POST@/multicore,200
58,us-east-1,corecontrast,corecontrast@POST@/singlecore,53
58,us-central-1,sslateingress,sslateingress@POST@/singlecore,55
58,us-central-1,sslateingress,sslateingress@POST@/multicore,203
58,us-central-1,corecontrast,corecontrast@POST@/multicore,207
58,us-central-1,corecontrast,corecontrast@POST@/singlecore,48
58,us-west-1,sslateingress,sslateingress@POST@/singlecore,53
58,us-west-1,sslateingress,sslateingress@POST@/multicore,200
58,us-west-1,corecontrast,corecontrast@POST@/multicore,209
58,us-west-1,corecontrast,corecontrast@POST@/singlecore,51
59,us-south-1,corecontrast,corecontrast@POST@/multicore,207
59,us-south-1,corecontrast,corecontrast@POST@/singlecore,56
59,us-south-1,sslateingress,sslateingress@POST@/singlecore,63
59,us-south-1,sslateingress,sslateingress@POST@/multicore,208
59,us-east-1,sslateingress,sslateingress@POST@/singlecore,52
59,us-east-1,sslateingress,sslateingress@POST@/multicore,194
59,us-east-1,corecontrast,corecontrast@POST@/multicore,196
59,us-east-1,corecontrast,corecontrast@POST@/singlecore,57
59,us-central-1,sslateingress,sslateingress@POST@/singlecore,51
59,us-central-1,sslateingress,sslateingress@POST@/multicore,201
59,us-central-1,corecontrast,corecontrast@POST@/multicore,209
59,us-central-1,corecontrast,corecontrast@POST@/singlecore,56
59,us-west-1,sslateingress,sslateingress@POST@/singlecore,54
59,us-west-1,sslateingress,sslateingress@POST@/multicore,199
59,us-west-1,corecontrast,corecontrast@POST@/multicore,199
59,us-west-1,corecontrast,corecontrast@POST@/singlecore,55
60,us-south-1,corecontrast,corecontrast@POST@/multicore,199
60,us-south-1,corecontrast,corecontrast@POST@/singlecore,56
60,us-south-1,sslateingress,sslateingress@POST@/singlecore,58
60,us-south-1,sslateingress,sslateingress@POST@/multicore,211
60,us-east-1,sslateingress,sslateingress@POST@/singlecore,58
60,us-east-1,sslateingress,sslateingress@POST@/multicore,208
60,us-east-1,corecontrast,corecontrast@POST@/multicore,202
60,us-east-1,corecontrast,corecontrast@POST@/singlecore,56
60,us-central-1,sslateingress,sslateingress@POST@/singlecore,57
60,us-central-1,sslateingress,sslateingress@POST@/multicore,206
60,us-central-1,corecontrast,corecontrast@POST@/multicore,198
60,us-central-1,corecontrast,corecontrast@POST@/singlecore,54
60,us-west-1,sslateingress,sslateingress@POST@/singlecore,55
60,us-west-1,sslateingress,sslateingress@POST@/multicore,200
60,us-west-1,corecontrast,corecontrast@POST@/multicore,202
60,us-west-1,corecontrast,corecontrast@POST@/singlecore,54
61,us-south-1,corecontrast,corecontrast@POST@/multicore,213
61,us-south-1,corecontrast,corecontrast@POST@/singlecore,48
61,us-south-1,sslateingress,sslateingress@POST@/singlecore,47
61,us-south-1,sslateingress,sslateingress@POST@/multicore,205
61,us-east-1,sslateingress,sslateingress@POST@/singlecore,53
61,us-east-1,sslateingress,sslateingress@POST@/multicore,204
61,us-east-1,corecontrast,corecontrast@POST@/multicore,202
61,us-east-1,corecontrast,corecontrast@POST@/singlecore,53
61,us-central-1,sslateingress,sslateingress@POST@/singlecore,51
61,us-central-1,sslateingress,sslateingress@POST@/multicore,206
61,us-central-1,corecontrast,corecontrast@POST@/multicore,216
61,us-central-1,corecontrast,corecontrast@POST@/singlecore,49
61,us-west-1,sslateingress,sslateingress@POST@/singlecore,56
61,us-west-1,sslateingress,sslateingress@POST@/multicore,211
61,us-west-1,corecontrast,corecontrast@POST@/multicore,203
61,us-west-1,corecontrast,corecontrast@POST@/singlecore,53
62,us-south-1,corecontrast,corecontrast@POST@/multicore,204
62,us-south-1,corecontrast,corecontrast@POST@/singlecore,55
62,us-south-1,sslateingress,sslateingress@POST@/singlecore,57
62,us-south-1,sslateingress,sslateingress@POST@/multicore,199
62,us-east-1,sslateingress,sslateingress@POST@/singlecore,53
62,us-east-1,sslateingress,sslateingress@POST@/multicore,194
62,us-east-1,corecontrast,corecontrast@POST@/multicore,209
62,us-east-1,corecontrast,corecontrast@POST@/singlecore,54
62,us-central-1,sslateingress,sslateingress@POST@/singlecore,53
62,us-central-1,sslateingress,sslateingress@POST@/multicore,197
62,us-central-1,corecontrast,corecontrast@POST@/multicore,185
62,us-central-1,corecontrast,corecontrast@POST@/singlecore,56
62,us-west-1,sslateingress,sslateingress@POST@/singlecore,54
62,us-west-1,sslateingress,sslateingress@POST@/multicore,196
62,us-west-1,corecontrast,corecontrast@POST@/multicore,205
62,us-west-1,corecontrast,corecontrast@POST@/singlecore,51
63,us-south-1,corecontrast,corecontrast@POST@/multicore,199
63,us-south-1,corecontrast,corecontrast@POST@/singlecore,51
63,us-south-1,sslateingress,sslateingress@POST@/singlecore,53
63,us-south-1,sslateingress,sslateingress@POST@/multicore,202
63,us-east-1,sslateingress,sslateingress@POST@/singlecore,56
63,us-east-1,sslateingress,sslateingress@POST@/multicore,208
63,us-east-1,corecontrast,corecontrast@POST@/multicore,205
63,us-east-1,corecontrast,corecontrast@POST@/singlecore,52
63,us-central-1,sslateingress,sslateingress@POST@/singlecore,51
63,us-central-1,sslateingress,sslateingress@POST@/multicore,205
63,us-central-1,corecontrast,corecontrast@POST@/multicore,207
63,us-central-1,corecontrast,corecontrast@POST@/singlecore,51
63,us-west-1,sslateingress,sslateingress@POST@/singlecore,48
63,us-west-1,sslateingress,sslateingress@POST@/multicore,204
63,us-west-1,corecontrast,corecontrast@POST@/multicore,206
63,us-west-1,corecontrast,corecontrast@POST@/singlecore,53
64,us-south-1,corecontrast,corecontrast@POST@/multicore,210
64,us-south-1,corecontrast,corecontrast@POST@/singlecore,50
64,us-south-1,sslateingress,sslateingress@POST@/singlecore,52
64,us-south-1,sslateingress,sslateingress@POST@/multicore,205
64,us-east-1,sslateingress,sslateingress@POST@/singlecore,54
64,us-east-1,sslateingress,sslateingress@POST@/multicore,203
64,us-east-1,corecontrast,corecontrast@POST@/multicore,203
64,us-east-1,corecontrast,corecontrast@POST@/singlecore,48
64,us-central-1,sslateingress,sslateingress@POST@/singlecore,53
64,us-central-1,sslateingress,sslateingress@POST@/multicore,210
64,us-central-1,corecontrast,corecontrast@POST@/multicore,207
64,us-central-1,corecontrast,corecontrast@POST@/singlecore,56
64,us-west-1,sslateingress,sslateingress@POST@/singlecore,55
64,us-west-1,sslateingress,sslateingress@POST@/multicore,206
64,us-west-1,corecontrast,corecontrast@POST@/multicore,199
64,us-west-1,corecontrast,corecontrast@POST@/singlecore,55
65,us-south-1,corecontrast,corecontrast@POST@/multicore,198
65,us-south-1,corecontrast,corecontrast@POST@/singlecore,55
65,us-south-1,sslateingress,sslateingress@POST@/singlecore,56
65,us-south-1,sslateingress,sslateingress@POST@/multicore,205
65,us-east-1,sslateingress,sslateingress@POST@/singlecore,51
65,us-east-1,sslateingress,sslateingress@POST@/multicore,210
65,us-east-1,corecontrast,corecontrast@POST@/multicore,204
65,us-east-1,corecontrast,corecontrast@POST@/singlecore,56
65,us-central-1,sslateingress,sslateingress@POST@/singlecore,53
65,us-central-1,sslateingress,sslateingress@POST@/multicore,203
65,us-central-1,corecontrast,corecontrast@POST@/multicore,204
65,us-central-1,corecontrast,corecontrast@POST@/singlecore,50
65,us-west-1,sslateingress,sslateingress@POST@/singlecore,54
65,us-west-1,sslateingress,sslateingress@POST@/multicore,201
65,us-west-1,corecontrast,corecontrast@POST@/multicore,207
65,us-west-1,corecontrast,corecontrast@POST@/singlecore,53
66,us-south-1,corecontrast,corecontrast@POST@/multicore,199
66,us-south-1,corecontrast,corecontrast@POST@/singlecore,57
66,us-south-1,sslateingress,sslateingress@POST@/singlecore,51
66,us-south-1,sslateingress,sslateingress@POST@/multicore,197
66,us-east-1,sslateingress,sslateingress@POST@/singlecore,57
66,us-east-1,sslateingress,sslateingress@POST@/multicore,195
66,us-east-1,corecontrast,corecontrast@POST@/multicore,194
66,us-east-1,corecontrast,corecontrast@POST@/singlecore,53
66,us-central-1,sslateingress,sslateingress@POST@/singlecore,55
66,us-central-1,sslateingress,sslateingress@POST@/multicore,205
66,us-central-1,corecontrast,corecontrast@POST@/multicore,204
66,us-central-1,corecontrast,corecontrast@POST@/singlecore,53
66,us-west-1,sslateingress,sslateingress@POST@/singlecore,55
66,us-west-1,sslateingress,sslateingress@POST@/multicore,209
66,us-west-1,corecontrast,corecontrast@POST@/multicore,195
66,us-west-1,corecontrast,corecontrast@POST@/singlecore,54
67,us-south-1,corecontrast,corecontrast@POST@/multicore,206
67,us-south-1,corecontrast,corecontrast@POST@/singlecore,51
67,us-south-1,sslateingress,sslateingress@POST@/singlecore,58
67,us-south-1,sslateingress,sslateingress@POST@/multicore,200
67,us-east-1,sslateingress,sslateingress@POST@/singlecore,52
67,us-east-1,sslateingress,sslateingress@POST@/multicore,210
67,us-east-1,corecontrast,corecontrast@POST@/multicore,210
67,us-east-1,corecontrast,corecontrast@POST@/singlecore,54
67,us-central-1,sslateingress,sslateingress@POST@/singlecore,53
67,us-central-1,sslateingress,sslateingress@POST@/multicore,207
67,us-central-1,corecontrast,corecontrast@POST@/multicore,196
67,us-central-1,corecontrast,corecontrast@POST@/singlecore,54
67,us-west-1,sslateingress,sslateingress@POST@/singlecore,52
67,us-west-1,sslateingress,sslateingress@POST@/multicore,195
67,us-west-1,corecontrast,corecontrast@POST@/multicore,208
67,us-west-1,corecontrast,corecontrast@POST@/singlecore,55
68,us-south-1,corecontrast,corecontrast@POST@/multicore,202
68,us-south-1,corecontrast,corecontrast@POST@/singlecore,51
68,us-south-1,sslateingress,sslateingress@POST@/singlecore,57
68,us-south-1,sslateingress,sslateingress@POST@/multicore,204
68,us-east-1,sslateingress,sslateingress@POST@/singlecore,58
68,us-east-1,sslateingress,sslateingress@POST@/multicore,193
68,us-east-1,corecontrast,corecontrast@POST@/multicore,195
68,us-east-1,corecontrast,corecontrast@POST@/singlecore,56
68,us-central-1,sslateingress,sslateingress@POST@/singlecore,59
68,us-central-1,sslateingress,sslateingress@POST@/multicore,195
68,us-central-1,corecontrast,corecontrast@POST@/multicore,209
68,us-central-1,corecontrast,corecontrast@POST@/singlecore,52
68,us-west-1,sslateingress,sslateingress@POST@/singlecore,53
68,us-west-1,sslateingress,sslateingress@POST@/multicore,207
68,us-west-1,corecontrast,corecontrast@POST@/multicore,207
68,us-west-1,corecontrast,corecontrast@POST@/singlecore,50
69,us-south-1,corecontrast,corecontrast@POST@/multicore,206
69,us-south-1,corecontrast,corecontrast@POST@/singlecore,55
69,us-south-1,sslateingress,sslateingress@POST@/singlecore,50
69,us-south-1,sslateingress,sslateingress@POST@/multicore,202
69,us-east-1,sslateingress,sslateingress@POST@/singlecore,48
69,us-east-1,sslateingress,sslateingress@POST@/multicore,205
69,us-east-1,corecontrast,corecontrast@POST@/multicore,213
69,us-east-1,corecontrast,corecontrast@POST@/singlecore,51
69,us-central-1,sslateingress,sslateingress@POST@/singlecore,48
69,us-central-1,sslateingress,sslateingress@POST@/multicore,206
69,us-central-1,corecontrast,corecontrast@POST@/multicore,194
69,us-central-1,corecontrast,corecontrast@POST@/singlecore,58
69,us-west-1,sslateingress,sslateingress@POST@/singlecore,58
69,us-west-1,sslateingress,sslateingress@POST@/multicore,204
69,us-west-1,corecontrast,corecontrast@POST@/multicore,199
69,us-west-1,corecontrast,corecontrast@POST@/singlecore,53
70,us-south-1,corecontrast,corecontrast@POST@/multicore,208
70,us-south-1,corecontrast,corecontrast@POST@/singlecore,56
70,us-south-1,sslateingress,sslateingress@POST@/singlecore,51
70,us-south-1,sslateingress,sslateingress@POST@/multicore,205
70,us-east-1,sslateingress,sslateingress@POST@/singlecore,54
70,us-east-1,sslateingress,sslateingress@POST@/multicore,202
70,us-east-1,corecontrast,corecontrast@POST@/multicore,209
70,us-east-1,corecontrast,corecontrast@POST@/singlecore,58
70,us-central-1,sslateingress,sslateingress@POST@/singlecore,53
70,us-central-1,sslateingress,sslateingress@POST@/multicore,206
