counter,region,service,endpoint,rps
43,us-west-1,sslateingress,sslateingress@POST@/singlecore,0
43,us-west-1,corecontrast,corecontrast@POST@/singlecore,0
43,us-west-1,corecontrast,corecontrast@POST@/multicore,0
43,us-east-1,corecontrast,corecontrast@POST@/singlecore,0
43,us-east-1,corecontrast,corecontrast@POST@/multicore,0
43,us-east-1,sslateingress,sslateingress@POST@/multicore,0
43,us-east-1,sslateingress,sslateingress@POST@/singlecore,0
43,us-central-1,corecontrast,corecontrast@POST@/singlecore,0
43,us-central-1,corecontrast,corecontrast@POST@/multicore,0
43,us-central-1,sslateingress,sslateingress@POST@/multicore,0
43,us-central-1,sslateingress,sslateingress@POST@/singlecore,0
44,us-south-1,sslateingress,sslateingress@POST@/multicore,0
44,us-south-1,sslateingress,sslateingress@POST@/singlecore,0
44,us-south-1,corecontrast,corecontrast@POST@/singlecore,0
44,us-south-1,corecontrast,corecontrast@POST@/multicore,0
44,us-west-1,sslateingress,sslateingress@POST@/multicore,0
44,us-west-1,sslateingress,sslateingress@POST@/singlecore,2
44,us-west-1,corecontrast,corecontrast@POST@/singlecore,0
44,us-west-1,corecontrast,corecontrast@POST@/multicore,0
44,us-east-1,corecontrast,corecontrast@POST@/singlecore,2
44,us-east-1,corecontrast,corecontrast@POST@/multicore,0
44,us-east-1,sslateingress,sslateingress@POST@/multicore,0
44,us-east-1,sslateingress,sslateingress@POST@/singlecore,0
44,us-central-1,corecontrast,corecontrast@POST@/singlecore,0
44,us-central-1,corecontrast,corecontrast@POST@/multicore,0
44,us-central-1,sslateingress,sslateingress@POST@/multicore,0
44,us-central-1,sslateingress,sslateingress@POST@/singlecore,0
45,us-south-1,sslateingress,sslateingress@POST@/multicore,49
45,us-south-1,sslateingress,sslateingress@POST@/singlecore,17
45,us-south-1,corecontrast,corecontrast@POST@/singlecore,19
45,us-south-1,corecontrast,corecontrast@POST@/multicore,62
45,us-west-1,sslateingress,sslateingress@POST@/multicore,123
45,us-west-1,sslateingress,sslateingress@POST@/singlecore,39
45,us-west-1,corecontrast,corecontrast@POST@/singlecore,46
45,us-west-1,corecontrast,corecontrast@POST@/multicore,143
45,us-east-1,corecontrast,corecontrast@POST@/singlecore,35
45,us-east-1,corecontrast,corecontrast@POST@/multicore,123
45,us-east-1,sslateingress,sslateingress@POST@/multicore,156
45,us-east-1,sslateingress,sslateingress@POST@/singlecore,40
45,us-central-1,corecontrast,corecontrast@POST@/singlecore,28
45,us-central-1,corecontrast,corecontrast@POST@/multicore,80
45,us-central-1,sslateingress,sslateingress@POST@/multicore,68
45,us-central-1,sslateingress,sslateingress@POST@/singlecore,19
46,us-south-1,sslateingress,sslateingress@POST@/multicore,191
46,us-south-1,sslateingress,sslateingress@POST@/singlecore,50
46,us-south-1,corecontrast,corecontrast@POST@/singlecore,58
46,us-south-1,corecontrast,corecontrast@POST@/multicore,205
46,us-west-1,sslateingress,sslateingress@POST@/multicore,206
46,us-west-1,sslateingress,sslateingress@POST@/singlecore,54
46,us-west-1,corecontrast,corecontrast@POST@/singlecore,52
46,us-west-1,corecontrast,corecontrast@POST@/multicore,197
46,us-east-1,corecontrast,corecontrast@POST@/singlecore,54
46,us-east-1,corecontrast,corecontrast@POST@/multicore,193
46,us-east-1,sslateingress,sslateingress@POST@/multicore,193
46,us-east-1,sslateingress,sslateingress@POST@/singlecore,55
46,us-central-1,corecontrast,corecontrast@POST@/singlecore,51
46,us-central-1,corecontrast,corecontrast@POST@/multicore,209
46,us-central-1,sslateingress,sslateingress@POST@/multicore,188
46,us-central-1,sslateingress,sslateingress@POST@/singlecore,54
47,us-south-1,sslateingress,sslateingress@POST@/multicore,190
47,us-south-1,sslateingress,sslateingress@POST@/singlecore,53
47,us-south-1,corecontrast,corecontrast@POST@/singlecore,59
47,us-south-1,corecontrast,corecontrast@POST@/multicore,237
47,us-west-1,sslateingress,sslateingress@POST@/multicore,202
47,us-west-1,sslateingress,sslateingress@POST@/singlecore,53
47,us-west-1,corecontrast,corecontrast@POST@/singlecore,45
47,us-west-1,corecontrast,corecontrast@POST@/multicore,193
47,us-east-1,corecontrast,corecontrast@POST@/singlecore,48
47,us-east-1,corecontrast,corecontrast@POST@/multicore,166
47,us-east-1,sslateingress,sslateingress@POST@/multicore,207
47,us-east-1,sslateingress,sslateingress@POST@/singlecore,52
47,us-central-1,corecontrast,corecontrast@POST@/singlecore,59
47,us-central-1,corecontrast,corecontrast@POST@/multicore,216
47,us-central-1,sslateingress,sslateingress@POST@/multicore,200
47,us-central-1,sslateingress,sslateingress@POST@/singlecore,52
48,us-south-1,sslateingress,sslateingress@POST@/multicore,210
48,us-south-1,sslateingress,sslateingress@POST@/singlecore,52
48,us-south-1,corecontrast,corecontrast@POST@/singlecore,61
48,us-south-1,corecontrast,corecontrast@POST@/multicore,222
48,us-west-1,sslateingress,sslateingress@POST@/multicore,208
48,us-west-1,sslateingress,sslateingress@POST@/singlecore,52
48,us-west-1,corecontrast,corecontrast@POST@/singlecore,47
48,us-west-1,corecontrast,corecontrast@POST@/multicore,206
48,us-east-1,corecontrast,corecontrast@POST@/singlecore,45
48,us-east-1,corecontrast,corecontrast@POST@/multicore,202
48,us-east-1,sslateingress,sslateingress@POST@/multicore,207
48,us-east-1,sslateingress,sslateingress@POST@/singlecore,53
48,us-central-1,corecontrast,corecontrast@POST@/singlecore,52
48,us-central-1,corecontrast,corecontrast@POST@/multicore,207
48,us-central-1,sslateingress,sslateingress@POST@/multicore,215
48,us-central-1,sslateingress,sslateingress@POST@/singlecore,51
49,us-south-1,sslateingress,sslateingress@POST@/multicore,205
49,us-south-1,sslateingress,sslateingress@POST@/singlecore,58
49,us-south-1,corecontrast,corecontrast@POST@/singlecore,54
49,us-south-1,corecontrast,corecontrast@POST@/multicore,199
49,us-west-1,sslateingress,sslateingress@POST@/multicore,198
49,us-west-1,sslateingress,sslateingress@POST@/singlecore,56
49,us-west-1,corecontrast,corecontrast@POST@/singlecore,55
49,us-west-1,corecontrast,corecontrast@POST@/multicore,200
49,us-east-1,corecontrast,corecontrast@POST@/singlecore,53
49,us-east-1,corecontrast,corecontrast@POST@/multicore,201
49,us-east-1,sslateingress,sslateingress@POST@/multicore,196
49,us-east-1,sslateingress,sslateingress@POST@/singlecore,55
49,us-central-1,corecontrast,corecontrast@POST@/singlecore,57
49,us-central-1,corecontrast,corecontrast@POST@/multicore,214
49,us-central-1,sslateingress,sslateingress@POST@/multicore,196
49,us-central-1,sslateingress,sslateingress@POST@/singlecore,54
50,us-south-1,sslateingress,sslateingress@POST@/multicore,199
50,us-south-1,sslateingress,sslateingress@POST@/singlecore,48
50,us-south-1,corecontrast,corecontrast@POST@/singlecore,53
50,us-south-1,corecontrast,corecontrast@POST@/multicore,203
50,us-west-1,sslateingress,sslateingress@POST@/multicore,204
50,us-west-1,sslateingress,sslateingress@POST@/singlecore,54
50,us-west-1,corecontrast,corecontrast@POST@/singlecore,56
50,us-west-1,corecontrast,corecontrast@POST@/multicore,199
50,us-east-1,corecontrast,corecontrast@POST@/singlecore,51
50,us-east-1,corecontrast,corecontrast@POST@/multicore,200
50,us-east-1,sslateingress,sslateingress@POST@/multicore,207
50,us-east-1,sslateingress,sslateingress@POST@/singlecore,50
50,us-central-1,corecontrast,corecontrast@POST@/singlecore,57
50,us-central-1,corecontrast,corecontrast@POST@/multicore,183
50,us-central-1,sslateingress,sslateingress@POST@/multicore,204
50,us-central-1,sslateingress,sslateingress@POST@/singlecore,50
51,us-south-1,sslateingress,sslateingress@POST@/multicore,204
51,us-south-1,sslateingress,sslateingress@POST@/singlecore,51
51,us-south-1,corecontrast,corecontrast@POST@/singlecore,52
51,us-south-1,corecontrast,corecontrast@POST@/multicore,203
51,us-west-1,sslateingress,sslateingress@POST@/multicore,200
51,us-west-1,sslateingress,sslateingress@POST@/singlecore,54
51,us-west-1,corecontrast,corecontrast@POST@/singlecore,54
51,us-west-1,corecontrast,corecontrast@POST@/multicore,198
51,us-east-1,corecontrast,corecontrast@POST@/singlecore,52
51,us-east-1,corecontrast,corecontrast@POST@/multicore,204
51,us-east-1,sslateingress,sslateingress@POST@/multicore,201
51,us-east-1,sslateingress,sslateingress@POST@/singlecore,63
51,us-central-1,corecontrast,corecontrast@POST@/singlecore,55
51,us-central-1,corecontrast,corecontrast@POST@/multicore,211
51,us-central-1,sslateingress,sslateingress@POST@/multicore,209
51,us-central-1,sslateingress,sslateingress@POST@/singlecore,57
52,us-south-1,sslateingress,sslateingress@POST@/multicore,212
52,us-south-1,sslateingress,sslateingress@POST@/singlecore,50
52,us-south-1,corecontrast,corecontrast@POST@/singlecore,57
52,us-south-1,corecontrast,corecontrast@POST@/multicore,195
52,us-west-1,sslateingress,sslateingress@POST@/multicore,204
52,us-west-1,sslateingress,sslateingress@POST@/singlecore,49
52,us-west-1,corecontrast,corecontrast@POST@/singlecore,49
52,us-west-1,corecontrast,corecontrast@POST@/multicore,214
52,us-east-1,corecontrast,corecontrast@POST@/singlecore,51
52,us-east-1,corecontrast,corecontrast@POST@/multicore,210
52,us-east-1,sslateingress,sslateingress@POST@/multicore,201
52,us-east-1,sslateingress,sslateingress@POST@/singlecore,48
52,us-central-1,corecontrast,corecontrast@POST@/singlecore,53
52,us-central-1,corecontrast,corecontrast@POST@/multicore,200
52,us-central-1,sslateingress,sslateingress@POST@/multicore,197
52,us-central-1,sslateingress,sslateingress@POST@/singlecore,50
53,us-south-1,sslateingress,sslateingress@POST@/multicore,193
53,us-south-1,sslateingress,sslateingress@POST@/singlecore,58
53,us-south-1,corecontrast,corecontrast@POST@/singlecore,55
53,us-south-1,corecontrast,corecontrast@POST@/multicore,207
53,us-west-1,sslateingress,sslateingress@POST@/multicore,192
53,us-west-1,sslateingress,sslateingress@POST@/singlecore,61
53,us-west-1,corecontrast,corecontrast@POST@/singlecore,49
53,us-west-1,corecontrast,corecontrast@POST@/multicore,200
53,us-east-1,corecontrast,corecontrast@POST@/singlecore,52
53,us-east-1,corecontrast,corecontrast@POST@/multicore,190
53,us-east-1,sslateingress,sslateingress@POST@/multicore,208
53,us-east-1,sslateingress,sslateingress@POST@/singlecore,51
53,us-central-1,corecontrast,corecontrast@POST@/singlecore,51
53,us-central-1,corecontrast,corecontrast@POST@/multicore,206
53,us-central-1,sslateingress,sslateingress@POST@/multicore,201
53,us-central-1,sslateingress,sslateingress@POST@/singlecore,57
54,us-south-1,sslateingress,sslateingress@POST@/multicore,203
54,us-south-1,sslateingress,sslateingress@POST@/singlecore,54
54,us-south-1,corecontrast,corecontrast@POST@/singlecore,54
54,us-south-1,corecontrast,corecontrast@POST@/multicore,201
54,us-west-1,sslateingress,sslateingress@POST@/multicore,212
54,us-west-1,sslateingress,sslateingress@POST@/singlecore,44
54,us-west-1,corecontrast,corecontrast@POST@/singlecore,55
54,us-west-1,corecontrast,corecontrast@POST@/multicore,207
54,us-east-1,corecontrast,corecontrast@POST@/singlecore,59
54,us-east-1,corecontrast,corecontrast@POST@/multicore,211
54,us-east-1,sslateingress,sslateingress@POST@/multicore,202
54,us-east-1,sslateingress,sslateingress@POST@/singlecore,53
54,us-central-1,corecontrast,corecontrast@POST@/singlecore,57
54,us-central-1,corecontrast,corecontrast@POST@/multicore,205
54,us-central-1,sslateingress,sslateingress@POST@/multicore,196
54,us-central-1,sslateingress,sslateingress@POST@/singlecore,53
55,us-south-1,sslateingress,sslateingress@POST@/multicore,213
55,us-south-1,sslateingress,sslateingress@POST@/singlecore,49
55,us-south-1,corecontrast,corecontrast@POST@/singlecore,57
55,us-south-1,corecontrast,corecontrast@POST@/multicore,207
55,us-west-1,sslateingress,sslateingress@POST@/multicore,208
55,us-west-1,sslateingress,sslateingress@POST@/singlecore,59
55,us-west-1,corecontrast,corecontrast@POST@/singlecore,57
55,us-west-1,corecontrast,corecontrast@POST@/multicore,202
55,us-east-1,corecontrast,corecontrast@POST@/singlecore,57
55,us-east-1,corecontrast,corecontrast@POST@/multicore,190
55,us-east-1,sslateingress,sslateingress@POST@/multicore,201
55,us-east-1,sslateingress,sslateingress@POST@/singlecore,54
55,us-central-1,corecontrast,corecontrast@POST@/singlecore,53
55,us-central-1,corecontrast,corecontrast@POST@/multicore,196
55,us-central-1,sslateingress,sslateingress@POST@/multicore,205
55,us-central-1,sslateingress,sslateingress@POST@/singlecore,48
56,us-south-1,sslateingress,sslateingress@POST@/multicore,205
56,us-south-1,sslateingress,sslateingress@POST@/singlecore,58
56,us-south-1,corecontrast,corecontrast@POST@/singlecore,53
56,us-south-1,corecontrast,corecontrast@POST@/multicore,201
56,us-west-1,sslateingress,sslateingress@POST@/multicore,189
56,us-west-1,sslateingress,sslateingress@POST@/singlecore,49
56,us-west-1,corecontrast,corecontrast@POST@/singlecore,54
56,us-west-1,corecontrast,corecontrast@POST@/multicore,207
56,us-east-1,corecontrast,corecontrast@POST@/singlecore,51
56,us-east-1,corecontrast,corecontrast@POST@/multicore,211
56,us-east-1,sslateingress,sslateingress@POST@/multicore,206
56,us-east-1,sslateingress,sslateingress@POST@/singlecore,52
56,us-central-1,corecontrast,corecontrast@POST@/singlecore,45
56,us-central-1,corecontrast,corecontrast@POST@/multicore,210
56,us-central-1,sslateingress,sslateingress@POST@/multicore,204
56,us-central-1,sslateingress,sslateingress@POST@/singlecore,56
57,us-south-1,sslateingress,sslateingress@POST@/multicore,198
57,us-south-1,sslateingress,sslateingress@POST@/singlecore,54
57,us-south-1,corecontrast,corecontrast@POST@/singlecore,50
57,us-south-1,corecontrast,corecontrast@POST@/multicore,199
57,us-west-1,sslateingress,sslateingress@POST@/multicore,200
57,us-west-1,sslateingress,sslateingress@POST@/singlecore,47
57,us-west-1,corecontrast,corecontrast@POST@/singlecore,57
57,us-west-1,corecontrast,corecontrast@POST@/multicore,214
57,us-east-1,corecontrast,corecontrast@POST@/singlecore,53
57,us-east-1,corecontrast,corecontrast@POST@/multicore,203
57,us-east-1,sslateingress,sslateingress@POST@/multicore,197
57,us-east-1,sslateingress,sslateingress@POST@/singlecore,55
57,us-central-1,corecontrast,corecontrast@POST@/singlecore,55
57,us-central-1,corecontrast,corecontrast@POST@/multicore,211
57,us-central-1,sslateingress,sslateingress@POST@/multicore,210
57,us-central-1,sslateingress,sslateingress@POST@/singlecore,52
58,us-south-1,sslateingress,sslateingress@POST@/multicore,185
58,us-south-1,sslateingress,sslateingress@POST@/singlecore,55
58,us-south-1,corecontrast,corecontrast@POST@/singlecore,53
58,us-south-1,corecontrast,corecontrast@POST@/multicore,203
58,us-west-1,sslateingress,sslateingress@POST@/multicore,206
58,us-west-1,sslateingress,sslateingress@POST@/singlecore,61
58,us-west-1,corecontrast,corecontrast@POST@/singlecore,55
58,us-west-1,corecontrast,corecontrast@POST@/multicore,200
58,us-east-1,corecontrast,corecontrast@POST@/singlecore,54
58,us-east-1,corecontrast,corecontrast@POST@/multicore,206
58,us-east-1,sslateingress,sslateingress@POST@/multicore,207
58,us-east-1,sslateingress,sslateingress@POST@/singlecore,50
58,us-central-1,corecontrast,corecontrast@POST@/singlecore,57
58,us-central-1,corecontrast,corecontrast@POST@/multicore,198
58,us-central-1,sslateingress,sslateingress@POST@/multicore,197
58,us-central-1,sslateingress,sslateingress@POST@/singlecore,47
59,us-south-1,sslateingress,sslateingress@POST@/multicore,198
59,us-south-1,sslateingress,sslateingress@POST@/singlecore,52
59,us-south-1,corecontrast,corecontrast@POST@/singlecore,53
59,us-south-1,corecontrast,corecontrast@POST@/multicore,201
59,us-west-1,sslateingress,sslateingress@POST@/multicore,201
59,us-west-1,sslateingress,sslateingress@POST@/singlecore,49
59,us-west-1,corecontrast,corecontrast@POST@/singlecore,50
59,us-west-1,corecontrast,corecontrast@POST@/multicore,205
59,us-east-1,corecontrast,corecontrast@POST@/singlecore,51
59,us-east-1,corecontrast,corecontrast@POST@/multicore,208
59,us-east-1,sslateingress,sslateingress@POST@/multicore,200
59,us-east-1,sslateingress,sslateingress@POST@/singlecore,64
59,us-central-1,corecontrast,corecontrast@POST@/singlecore,53
59,us-central-1,corecontrast,corecontrast@POST@/multicore,202
59,us-central-1,sslateingress,sslateingress@POST@/multicore,207
59,us-central-1,sslateingress,sslateingress@POST@/singlecore,55
60,us-south-1,sslateingress,sslateingress@POST@/multicore,212
60,us-south-1,sslateingress,sslateingress@POST@/singlecore,51
60,us-south-1,corecontrast,corecontrast@POST@/singlecore,51
60,us-south-1,corecontrast,corecontrast@POST@/multicore,205
60,us-west-1,sslateingress,sslateingress@POST@/multicore,197
60,us-west-1,sslateingress,sslateingress@POST@/singlecore,54
60,us-west-1,corecontrast,corecontrast@POST@/singlecore,56
60,us-west-1,corecontrast,corecontrast@POST@/multicore,198
60,us-east-1,corecontrast,corecontrast@POST@/singlecore,61
60,us-east-1,corecontrast,corecontrast@POST@/multicore,197
60,us-east-1,sslateingress,sslateingress@POST@/multicore,204
60,us-east-1,sslateingress,sslateingress@POST@/singlecore,59
60,us-central-1,corecontrast,corecontrast@POST@/singlecore,49
60,us-central-1,corecontrast,corecontrast@POST@/multicore,206
60,us-central-1,sslateingress,sslateingress@POST@/multicore,205
60,us-central-1,sslateingress,sslateingress@POST@/singlecore,55
61,us-south-1,sslateingress,sslateingress@POST@/multicore,202
61,us-south-1,sslateingress,sslateingress@POST@/singlecore,51
61,us-south-1,corecontrast,corecontrast@POST@/singlecore,57
61,us-south-1,corecontrast,corecontrast@POST@/multicore,198
61,us-west-1,sslateingress,sslateingress@POST@/multicore,212
61,us-west-1,sslateingress,sslateingress@POST@/singlecore,52
61,us-west-1,corecontrast,corecontrast@POST@/singlecore,53
61,us-west-1,corecontrast,corecontrast@POST@/multicore,203
61,us-east-1,corecontrast,corecontrast@POST@/singlecore,45
61,us-east-1,corecontrast,corecontrast@POST@/multicore,208
61,us-east-1,sslateingress,sslateingress@POST@/multicore,203
61,us-east-1,sslateingress,sslateingress@POST@/singlecore,51
61,us-central-1,corecontrast,corecontrast@POST@/singlecore,57
61,us-central-1,corecontrast,corecontrast@POST@/multicore,212
61,us-central-1,sslateingress,sslateingress@POST@/multicore,186
61,us-central-1,sslateingress,sslateingress@POST@/singlecore,50
62,us-south-1,sslateingress,sslateingress@POST@/multicore,200
62,us-south-1,sslateingress,sslateingress@POST@/singlecore,54
62,us-south-1,corecontrast,corecontrast@POST@/singlecore,55
62,us-south-1,corecontrast,corecontrast@POST@/multicore,211
62,us-west-1,sslateingress,sslateingress@POST@/multicore,204
62,us-west-1,sslateingress,sslateingress@POST@/singlecore,56
62,us-west-1,corecontrast,corecontrast@POST@/singlecore,54
62,us-west-1,corecontrast,corecontrast@POST@/multicore,216
62,us-east-1,corecontrast,corecontrast@POST@/singlecore,51
62,us-east-1,corecontrast,corecontrast@POST@/multicore,198
62,us-east-1,sslateingress,sslateingress@POST@/multicore,202
62,us-east-1,sslateingress,sslateingress@POST@/singlecore,52
62,us-central-1,corecontrast,corecontrast@POST@/singlecore,53
62,us-central-1,corecontrast,corecontrast@POST@/multicore,211
62,us-central-1,sslateingress,sslateingress@POST@/multicore,211
62,us-central-1,sslateingress,sslateingress@POST@/singlecore,55
63,us-south-1,sslateingress,sslateingress@POST@/multicore,202
63,us-south-1,sslateingress,sslateingress@POST@/singlecore,58
63,us-south-1,corecontrast,corecontrast@POST@/singlecore,58
63,us-south-1,corecontrast,corecontrast@POST@/multicore,201
63,us-west-1,sslateingress,sslateingress@POST@/multicore,208
63,us-west-1,sslateingress,sslateingress@POST@/singlecore,53
63,us-west-1,corecontrast,corecontrast@POST@/singlecore,50
63,us-west-1,corecontrast,corecontrast@POST@/multicore,188
63,us-east-1,corecontrast,corecontrast@POST@/singlecore,56
63,us-east-1,corecontrast,corecontrast@POST@/multicore,190
63,us-east-1,sslateingress,sslateingress@POST@/multicore,209
63,us-east-1,sslateingress,sslateingress@POST@/singlecore,52
63,us-central-1,corecontrast,corecontrast@POST@/singlecore,54
63,us-central-1,corecontrast,corecontrast@POST@/multicore,194
63,us-central-1,sslateingress,sslateingress@POST@/multicore,204
63,us-central-1,sslateingress,sslateingress@POST@/singlecore,56
64,us-south-1,sslateingress,sslateingress@POST@/multicore,202
64,us-south-1,sslateingress,sslateingress@POST@/singlecore,55
64,us-south-1,corecontrast,corecontrast@POST@/singlecore,53
64,us-south-1,corecontrast,corecontrast@POST@/multicore,204
64,us-west-1,sslateingress,sslateingress@POST@/multicore,192
64,us-west-1,sslateingress,sslateingress@POST@/singlecore,52
64,us-west-1,corecontrast,corecontrast@POST@/singlecore,53
64,us-west-1,corecontrast,corecontrast@POST@/multicore,209
64,us-east-1,corecontrast,corecontrast@POST@/singlecore,48
64,us-east-1,corecontrast,corecontrast@POST@/multicore,221
64,us-east-1,sslateingress,sslateingress@POST@/multicore,201
64,us-east-1,sslateingress,sslateingress@POST@/singlecore,54
64,us-central-1,corecontrast,corecontrast@POST@/singlecore,52
64,us-central-1,corecontrast,corecontrast@POST@/multicore,207
64,us-central-1,sslateingress,sslateingress@POST@/multicore,207
64,us-central-1,sslateingress,sslateingress@POST@/singlecore,48
65,us-south-1,sslateingress,sslateingress@POST@/multicore,203
65,us-south-1,sslateingress,sslateingress@POST@/singlecore,50
65,us-south-1,corecontrast,corecontrast@POST@/singlecore,51
65,us-south-1,corecontrast,corecontrast@POST@/multicore,202
65,us-west-1,sslateingress,sslateingress@POST@/multicore,216
65,us-west-1,sslateingress,sslateingress@POST@/singlecore,47
65,us-west-1,corecontrast,corecontrast@POST@/singlecore,57
65,us-west-1,corecontrast,corecontrast@POST@/multicore,204
65,us-east-1,corecontrast,corecontrast@POST@/singlecore,60
65,us-east-1,corecontrast,corecontrast@POST@/multicore,201
65,us-east-1,sslateingress,sslateingress@POST@/multicore,212
65,us-east-1,sslateingress,sslateingress@POST@/singlecore,62
65,us-central-1,corecontrast,corecontrast@POST@/singlecore,50
65,us-central-1,corecontrast,corecontrast@POST@/multicore,197
65,us-central-1,sslateingress,sslateingress@POST@/multicore,193
65,us-central-1,sslateingress,sslateingress@POST@/singlecore,58
66,us-south-1,sslateingress,sslateingress@POST@/multicore,205
66,us-south-1,sslateingress,sslateingress@POST@/singlecore,59
66,us-south-1,corecontrast,corecontrast@POST@/singlecore,50
66,us-south-1,corecontrast,corecontrast@POST@/multicore,204
66,us-west-1,sslateingress,sslateingress@POST@/multicore,199
66,us-west-1,sslateingress,sslateingress@POST@/singlecore,57
66,us-west-1,corecontrast,corecontrast@POST@/singlecore,53
66,us-west-1,corecontrast,corecontrast@POST@/multicore,192
66,us-east-1,corecontrast,corecontrast@POST@/singlecore,47
66,us-east-1,corecontrast,corecontrast@POST@/multicore,208
66,us-east-1,sslateingress,sslateingress@POST@/multicore,192
66,us-east-1,sslateingress,sslateingress@POST@/singlecore,53
66,us-central-1,corecontrast,corecontrast@POST@/singlecore,63
66,us-central-1,corecontrast,corecontrast@POST@/multicore,217
66,us-central-1,sslateingress,sslateingress@POST@/multicore,201
66,us-central-1,sslateingress,sslateingress@POST@/singlecore,50
67,us-south-1,sslateingress,sslateingress@POST@/multicore,207
67,us-south-1,sslateingress,sslateingress@POST@/singlecore,50
67,us-south-1,corecontrast,corecontrast@POST@/singlecore,52
67,us-south-1,corecontrast,corecontrast@POST@/multicore,200
67,us-west-1,sslateingress,sslateingress@POST@/multicore,204
67,us-west-1,sslateingress,sslateingress@POST@/singlecore,52
67,us-west-1,corecontrast,corecontrast@POST@/singlecore,59
67,us-west-1,corecontrast,corecontrast@POST@/multicore,204
67,us-east-1,corecontrast,corecontrast@POST@/singlecore,53
67,us-east-1,corecontrast,corecontrast@POST@/multicore,197
67,us-east-1,sslateingress,sslateingress@POST@/multicore,203
67,us-east-1,sslateingress,sslateingress@POST@/singlecore,56
67,us-central-1,corecontrast,corecontrast@POST@/singlecore,57
67,us-central-1,corecontrast,corecontrast@POST@/multicore,185
67,us-central-1,sslateingress,sslateingress@POST@/multicore,206
67,us-central-1,sslateingress,sslateingress@POST@/singlecore,56
68,us-south-1,sslateingress,sslateingress@POST@/multicore,193
68,us-south-1,sslateingress,sslateingress@POST@/singlecore,51
68,us-south-1,corecontrast,corecontrast@POST@/singlecore,55
68,us-south-1,corecontrast,corecontrast@POST@/multicore,206
68,us-west-1,sslateingress,sslateingress@POST@/multicore,201
68,us-west-1,sslateingress,sslateingress@POST@/singlecore,56
68,us-west-1,corecontrast,corecontrast@POST@/singlecore,53
68,us-west-1,corecontrast,corecontrast@POST@/multicore,204
68,us-east-1,corecontrast,corecontrast@POST@/singlecore,56
68,us-east-1,corecontrast,corecontrast@POST@/multicore,202
