counter,region,service,endpoint,rps
48,us-west-1,sslateingress,sslateingress@POST@/multicore,204
48,us-east-1,corecontrast,corecontrast@POST@/singlecore,121
48,us-east-1,corecontrast,corecontrast@POST@/multicore,313
48,us-east-1,sslateingress,sslateingress@POST@/singlecore,164
48,us-east-1,sslateingress,sslateingress@POST@/multicore,296
49,us-central-1,corecontrast,corecontrast@POST@/singlecore,115
49,us-central-1,corecontrast,corecontrast@POST@/multicore,201
49,us-central-1,sslateingress,sslateingress@POST@/singlecore,53
49,us-central-1,sslateingress,sslateingress@POST@/multicore,210
49,us-south-1,sslateingress,sslateingress@POST@/singlecore,50
49,us-south-1,sslateingress,sslateingress@POST@/multicore,209
49,us-south-1,corecontrast,corecontrast@POST@/singlecore,133
49,us-south-1,corecontrast,corecontrast@POST@/multicore,219
49,us-west-1,corecontrast,corecontrast@POST@/singlecore,34
49,us-west-1,corecontrast,corecontrast@POST@/multicore,196
49,us-west-1,sslateingress,sslateingress@POST@/singlecore,54
49,us-west-1,sslateingress,sslateingress@POST@/multicore,208
49,us-east-1,corecontrast,corecontrast@POST@/singlecore,27
49,us-east-1,corecontrast,corecontrast@POST@/multicore,312
49,us-east-1,sslateingress,sslateingress@POST@/singlecore,158
49,us-east-1,sslateingress,sslateingress@POST@/multicore,311
50,us-central-1,corecontrast,corecontrast@POST@/singlecore,110
50,us-central-1,corecontrast,corecontrast@POST@/multicore,193
50,us-central-1,sslateingress,sslateingress@POST@/singlecore,52
50,us-central-1,sslateingress,sslateingress@POST@/multicore,188
50,us-south-1,sslateingress,sslateingress@POST@/singlecore,52
50,us-south-1,sslateingress,sslateingress@POST@/multicore,205
50,us-south-1,corecontrast,corecontrast@POST@/singlecore,132
50,us-south-1,corecontrast,corecontrast@POST@/multicore,212
50,us-west-1,corecontrast,corecontrast@POST@/singlecore,34
50,us-west-1,corecontrast,corecontrast@POST@/multicore,208
50,us-west-1,sslateingress,sslateingress@POST@/singlecore,54
50,us-west-1,sslateingress,sslateingress@POST@/multicore,196
50,us-east-1,corecontrast,corecontrast@POST@/singlecore,30
50,us-east-1,corecontrast,corecontrast@POST@/multicore,286
50,us-east-1,sslateingress,sslateingress@POST@/singlecore,159
50,us-east-1,sslateingress,sslateingress@POST@/multicore,302
51,us-central-1,corecontrast,corecontrast@POST@/singlecore,122
51,us-central-1,corecontrast,corecontrast@POST@/multicore,170
51,us-central-1,sslateingress,sslateingress@POST@/singlecore,60
51,us-central-1,sslateingress,sslateingress@POST@/multicore,214
51,us-south-1,sslateingress,sslateingress@POST@/singlecore,56
51,us-south-1,sslateingress,sslateingress@POST@/multicore,178
51,us-south-1,corecontrast,corecontrast@POST@/singlecore,95
51,us-south-1,corecontrast,corecontrast@POST@/multicore,348
51,us-west-1,corecontrast,corecontrast@POST@/singlecore,33
51,us-west-1,corecontrast,corecontrast@POST@/multicore,232
51,us-west-1,sslateingress,sslateingress@POST@/singlecore,52
51,us-west-1,sslateingress,sslateingress@POST@/multicore,210
51,us-east-1,corecontrast,corecontrast@POST@/singlecore,71
51,us-east-1,corecontrast,corecontrast@POST@/multicore,224
51,us-east-1,sslateingress,sslateingress@POST@/singlecore,156
51,us-east-1,sslateingress,sslateingress@POST@/multicore,307
52,us-central-1,corecontrast,corecontrast@POST@/singlecore,132
52,us-central-1,corecontrast,corecontrast@POST@/multicore,136
52,us-central-1,sslateingress,sslateingress@POST@/singlecore,50
52,us-central-1,sslateingress,sslateingress@POST@/multicore,199
52,us-south-1,sslateingress,sslateingress@POST@/singlecore,51
52,us-south-1,sslateingress,sslateingress@POST@/multicore,224
52,us-south-1,corecontrast,corecontrast@POST@/singlecore,94
52,us-south-1,corecontrast,corecontrast@POST@/multicore,495
52,us-west-1,corecontrast,corecontrast@POST@/singlecore,29
52,us-west-1,corecontrast,corecontrast@POST@/multicore,366
52,us-west-1,sslateingress,sslateingress@POST@/singlecore,54
52,us-west-1,sslateingress,sslateingress@POST@/multicore,208
52,us-east-1,corecontrast,corecontrast@POST@/singlecore,135
52,us-east-1,corecontrast,corecontrast@POST@/multicore,178
52,us-east-1,sslateingress,sslateingress@POST@/singlecore,151
52,us-east-1,sslateingress,sslateingress@POST@/multicore,290
53,us-central-1,corecontrast,corecontrast@POST@/singlecore,149
53,us-central-1,corecontrast,corecontrast@POST@/multicore,136
53,us-central-1,sslateingress,sslateingress@POST@/singlecore,52
53,us-central-1,sslateingress,sslateingress@POST@/multicore,206
53,us-south-1,sslateingress,sslateingress@POST@/singlecore,54
53,us-south-1,sslateingress,sslateingress@POST@/multicore,203
53,us-south-1,corecontrast,corecontrast@POST@/singlecore,94
53,us-south-1,corecontrast,corecontrast@POST@/multicore,513
53,us-west-1,corecontrast,corecontrast@POST@/singlecore,31
53,us-west-1,corecontrast,corecontrast@POST@/multicore,399
53,us-west-1,sslateingress,sslateingress@POST@/singlecore,52
53,us-west-1,sslateingress,sslateingress@POST@/multicore,196
53,us-east-1,corecontrast,corecontrast@POST@/singlecore,137
53,us-east-1,corecontrast,corecontrast@POST@/multicore,178
53,us-east-1,sslateingress,sslateingress@POST@/singlecore,155
