,cluster_id,svc_name,method,path,trace_id,span_id,parent_span_id,st,et,rt,xt,ct,call_size,inflight_dict,rps_dict
0,us-west-1,frontend,POST,/cart,1b3e65b2cc04de31e2004c09180e3629,1e7212c901f86680,e2004c09180e3629,69.0,77.0,8.0,5.0,8.0,-1,frontend@POST@/cart:1|,frontend@POST@/cart:96|
1,us-west-1,cartservice,POST,/hipstershop.CartService/AddItem,1b3e65b2cc04de31e2004c09180e3629,73701e1d8e718486,1e7212c901f86680,74.0,76.0,2.0,2.0,2.0,-1,cartservice@POST@/hipstershop.CartService/AddItem:1|,cartservice@POST@/hipstershop.CartService/AddItem:112|
2,us-west-1,sslateingress,POST,/cart,1b3e65b2cc04de31e2004c09180e3629,e2004c09180e3629,nan,0.0,78.0,78.0,70.0,78.0,-1,sslateingress@POST@/cart:3|,sslateingress@POST@/cart:108|
3,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,1b3e65b2cc04de31e2004c09180e3629,7356dd3d90e8a05f,1e7212c901f86680,71.0,72.0,1.0,1.0,1.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:1|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:112|
4,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,75add01c9bf840a8acf3bd61fd791c29,fa537aceba6ef97d,b93617a249086a17,69.0,70.0,1.0,1.0,1.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:1|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:104|
5,us-west-1,sslateingress,POST,/cart,75add01c9bf840a8acf3bd61fd791c29,acf3bd61fd791c29,nan,0.0,134.0,134.0,70.0,134.0,-1,sslateingress@POST@/cart:1|,sslateingress@POST@/cart:84|
6,us-west-1,cartservice,POST,/hipstershop.CartService/AddItem,75add01c9bf840a8acf3bd61fd791c29,bc13f96a1779405b,b93617a249086a17,72.0,131.0,59.0,59.0,59.0,-1,cartservice@POST@/hipstershop.CartService/AddItem:1|,cartservice@POST@/hipstershop.CartService/AddItem:104|
7,us-west-1,frontend,POST,/cart,75add01c9bf840a8acf3bd61fd791c29,b93617a249086a17,acf3bd61fd791c29,68.0,132.0,64.0,4.0,64.0,-1,frontend@POST@/cart:1|,frontend@POST@/cart:104|
8,us-west-1,cartservice,POST,/hipstershop.CartService/AddItem,2b7a3b1efa8d365575ec739bcf943ccf,f89d8696418bccab,49f187eaa7c48140,72.0,251.0,179.0,179.0,179.0,-1,cartservice@POST@/hipstershop.CartService/AddItem:1|,cartservice@POST@/hipstershop.CartService/AddItem:92|
9,us-west-1,sslateingress,POST,/cart,2b7a3b1efa8d365575ec739bcf943ccf,75ec739bcf943ccf,nan,0.0,254.0,254.0,68.0,254.0,-1,sslateingress@POST@/cart:1|,sslateingress@POST@/cart:112|
10,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,2b7a3b1efa8d365575ec739bcf943ccf,902bb75af03924a3,49f187eaa7c48140,69.0,70.0,1.0,1.0,1.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:1|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:96|
11,us-west-1,frontend,POST,/cart,2b7a3b1efa8d365575ec739bcf943ccf,49f187eaa7c48140,75ec739bcf943ccf,67.0,253.0,186.0,6.0,186.0,-1,frontend@POST@/cart:1|,frontend@POST@/cart:92|
12,us-west-1,frontend,POST,/cart,6592435e4729d0d191eae363e43121d4,01102cfa331f1cf7,91eae363e43121d4,68.0,163.0,95.0,4.0,95.0,-1,frontend@POST@/cart:1|,frontend@POST@/cart:108|
13,us-west-1,cartservice,POST,/hipstershop.CartService/AddItem,6592435e4729d0d191eae363e43121d4,c33dac0e5a764f5b,01102cfa331f1cf7,72.0,162.0,90.0,90.0,90.0,-1,cartservice@POST@/hipstershop.CartService/AddItem:1|,cartservice@POST@/hipstershop.CartService/AddItem:100|
14,us-west-1,sslateingress,POST,/cart,6592435e4729d0d191eae363e43121d4,91eae363e43121d4,nan,0.0,164.0,164.0,69.0,164.0,-1,sslateingress@POST@/cart:1|,sslateingress@POST@/cart:116|
15,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,6592435e4729d0d191eae363e43121d4,b4e4f17894d9a0f1,01102cfa331f1cf7,69.0,70.0,1.0,1.0,1.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:1|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:100|
16,us-west-1,frontend,POST,/cart,2a540870de2890b5c4653c807f8f5027,dc91ec3704435889,c4653c807f8f5027,67.0,244.0,177.0,5.0,177.0,-1,frontend@POST@/cart:1|,frontend@POST@/cart:112|
17,us-west-1,sslateingress,POST,/cart,2a540870de2890b5c4653c807f8f5027,c4653c807f8f5027,nan,0.0,245.0,245.0,68.0,245.0,-1,sslateingress@POST@/cart:1|,sslateingress@POST@/cart:100|
18,us-west-1,cartservice,POST,/hipstershop.CartService/AddItem,2a540870de2890b5c4653c807f8f5027,e27249679ae01f48,dc91ec3704435889,71.0,242.0,171.0,171.0,171.0,-1,cartservice@POST@/hipstershop.CartService/AddItem:1|,cartservice@POST@/hipstershop.CartService/AddItem:104|
19,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,2a540870de2890b5c4653c807f8f5027,79fb46b952a71137,dc91ec3704435889,68.0,69.0,1.0,1.0,1.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:1|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:100|
20,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,1966209947c1d035157054fd81e4cb57,546ae171bbe03309,fd836f01fd5ae81f,72.0,73.0,1.0,1.0,1.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:1|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:104|
21,us-west-1,sslateingress,POST,/cart,1966209947c1d035157054fd81e4cb57,157054fd81e4cb57,nan,0.0,225.0,225.0,72.0,225.0,-1,sslateingress@POST@/cart:2|,sslateingress@POST@/cart:76|
22,us-west-1,cartservice,POST,/hipstershop.CartService/AddItem,1966209947c1d035157054fd81e4cb57,f42222e39b0152ce,fd836f01fd5ae81f,75.0,222.0,147.0,147.0,147.0,-1,cartservice@POST@/hipstershop.CartService/AddItem:2|,cartservice@POST@/hipstershop.CartService/AddItem:100|
23,us-west-1,frontend,POST,/cart,1966209947c1d035157054fd81e4cb57,fd836f01fd5ae81f,157054fd81e4cb57,71.0,224.0,153.0,5.0,153.0,-1,frontend@POST@/cart:1|,frontend@POST@/cart:108|
24,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,9efc36cff51ad4f1211c4ece666a4269,ef23dc0939aa1938,13c9c00baf5b551c,68.0,69.0,1.0,1.0,1.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:1|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:108|
25,us-west-1,sslateingress,POST,/cart,9efc36cff51ad4f1211c4ece666a4269,211c4ece666a4269,nan,0.0,155.0,155.0,68.0,155.0,-1,sslateingress@POST@/cart:1|,sslateingress@POST@/cart:116|
26,us-west-1,frontend,POST,/cart,9efc36cff51ad4f1211c4ece666a4269,13c9c00baf5b551c,211c4ece666a4269,67.0,154.0,87.0,5.0,87.0,-1,frontend@POST@/cart:1|,frontend@POST@/cart:104|
27,us-west-1,cartservice,POST,/hipstershop.CartService/AddItem,9efc36cff51ad4f1211c4ece666a4269,f2712e779abf8f85,13c9c00baf5b551c,71.0,152.0,81.0,81.0,81.0,-1,cartservice@POST@/hipstershop.CartService/AddItem:1|,cartservice@POST@/hipstershop.CartService/AddItem:108|
28,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,8d1c982aff7b9a148ffa9b8daffa87f5,7261b36751729792,bec709b4c26f5b3d,71.0,72.0,1.0,1.0,1.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:1|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:108|
29,us-west-1,frontend,POST,/cart,8d1c982aff7b9a148ffa9b8daffa87f5,bec709b4c26f5b3d,8ffa9b8daffa87f5,69.0,196.0,127.0,6.0,127.0,-1,frontend@POST@/cart:1|,frontend@POST@/cart:100|
30,us-west-1,cartservice,POST,/hipstershop.CartService/AddItem,8d1c982aff7b9a148ffa9b8daffa87f5,80e57bdcd71a73ec,bec709b4c26f5b3d,74.0,194.0,120.0,120.0,120.0,-1,cartservice@POST@/hipstershop.CartService/AddItem:2|,cartservice@POST@/hipstershop.CartService/AddItem:108|
