,cluster_id,svc_name,method,path,trace_id,span_id,parent_span_id,st,et,rt,xt,ct,call_size,inflight_dict,rps_dict
74,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/ListProducts,6fbf678472810f263e1efe11de43f411,479dcf9cbe52510a,c4d13636bf0a6fd4,55.0,56.0,1.0,1.0,1.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:1400|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:148|
75,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/ListProducts,6fbf678472810f263e1efe11de43f411,479dcf9cbe52510a,c4d13636bf0a6fd4,55.0,56.0,1.0,1.0,1.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:1400|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:148|
76,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,6fbf678472810f263e1efe11de43f411,29ef7996ac8433fb,c4d13636bf0a6fd4,7.0,8.0,1.0,1.0,1.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:0|,cartservice@POST@/hipstershop.CartService/GetCart:128|
77,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,6fbf678472810f263e1efe11de43f411,50a9f9e3edeed0e2,1784360b6123c168,84.0,89.0,5.0,5.0,5.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:0|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:176|
78,us-west-1,frontend,POST,/cart/checkout,6fbf678472810f263e1efe11de43f411,1784360b6123c168,3e1efe11de43f411,3.0,91.0,88.0,8.0,88.0,-1,frontend@POST@/cart/checkout:0|,frontend@POST@/cart/checkout:176|
79,us-west-1,sslateingress,POST,/cart/checkout,6fbf678472810f263e1efe11de43f411,3e1efe11de43f411,nan,0.0,92.0,92.0,4.0,92.0,-1,sslateingress@POST@/cart/checkout:0|,sslateingress@POST@/cart/checkout:164|
80,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,8298ea5bdeca26a33587e16bcf061cd3,534befdcbe7da639,1c8fb1a3c4951e7c,78.0,80.0,2.0,2.0,2.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:0|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:188|
81,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,8298ea5bdeca26a33587e16bcf061cd3,52c4f1b260b135da,e8acdc9e5bb23fcb,84.0,90.0,6.0,6.0,6.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:0|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:144|
82,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,8298ea5bdeca26a33587e16bcf061cd3,2c9160ca07341aed,1c8fb1a3c4951e7c,71.0,73.0,2.0,2.0,2.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:0|,paymentservice@POST@/hipstershop.PaymentService/Charge:184|
83,us-west-1,frontend,POST,/cart/checkout,8298ea5bdeca26a33587e16bcf061cd3,e8acdc9e5bb23fcb,3587e16bcf061cd3,0.0,91.0,91.0,6.0,91.0,-1,frontend@POST@/cart/checkout:0|,frontend@POST@/cart/checkout:180|
84,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,8298ea5bdeca26a33587e16bcf061cd3,1c8fb1a3c4951e7c,e8acdc9e5bb23fcb,2.0,81.0,79.0,75.0,79.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:0|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:164|
85,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,8298ea5bdeca26a33587e16bcf061cd3,1b2a51a632e6fa88,1c8fb1a3c4951e7c,75.0,76.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:0|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:180|
86,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,8298ea5bdeca26a33587e16bcf061cd3,3e16016f366c1dfa,1c8fb1a3c4951e7c,51.0,53.0,2.0,2.0,2.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:0|productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:168|productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:1360|
87,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,8298ea5bdeca26a33587e16bcf061cd3,3e16016f366c1dfa,1c8fb1a3c4951e7c,51.0,53.0,2.0,2.0,2.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:0|productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:168|productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:1360|
88,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,8298ea5bdeca26a33587e16bcf061cd3,3e16016f366c1dfa,1c8fb1a3c4951e7c,51.0,53.0,2.0,2.0,2.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:0|productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:168|productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:1360|
89,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,8298ea5bdeca26a33587e16bcf061cd3,d89bd45223b2c5b3,1c8fb1a3c4951e7c,4.0,6.0,2.0,2.0,2.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:0|,cartservice@POST@/hipstershop.CartService/GetCart:156|
90,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/ListProducts,229b46415a445d2104daeca3638027a5,679ff80b90e863c8,84ecd71c9d8d9048,62.0,65.0,3.0,3.0,3.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:1440|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:160|
91,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/ListProducts,229b46415a445d2104daeca3638027a5,679ff80b90e863c8,84ecd71c9d8d9048,62.0,65.0,3.0,3.0,3.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:1440|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:160|
92,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/ListProducts,229b46415a445d2104daeca3638027a5,679ff80b90e863c8,84ecd71c9d8d9048,62.0,65.0,3.0,3.0,3.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:1440|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:160|
93,us-west-1,frontend,POST,/cart/checkout,229b46415a445d2104daeca3638027a5,5da1b9af7aa0aa21,04daeca3638027a5,1.0,114.0,113.0,7.0,113.0,-1,frontend@POST@/cart/checkout:0|,frontend@POST@/cart/checkout:148|
94,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,229b46415a445d2104daeca3638027a5,cb447b17adc98138,84ecd71c9d8d9048,96.0,97.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:0|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:168|
95,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,229b46415a445d2104daeca3638027a5,12c1be0f17dbe053,84ecd71c9d8d9048,6.0,10.0,4.0,4.0,4.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:0|,cartservice@POST@/hipstershop.CartService/GetCart:120|
96,us-west-1,sslateingress,POST,/cart/checkout,229b46415a445d2104daeca3638027a5,04daeca3638027a5,nan,0.0,115.0,115.0,2.0,115.0,-1,sslateingress@POST@/cart/checkout:0|,sslateingress@POST@/cart/checkout:184|
97,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,229b46415a445d2104daeca3638027a5,84ecd71c9d8d9048,5da1b9af7aa0aa21,4.0,103.0,99.0,93.0,99.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:0|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:124|
98,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,229b46415a445d2104daeca3638027a5,71cde675e90867b6,5da1b9af7aa0aa21,105.0,112.0,7.0,7.0,7.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:0|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:180|
99,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,229b46415a445d2104daeca3638027a5,57782f648c614157,84ecd71c9d8d9048,100.0,102.0,2.0,2.0,2.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:0|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:148|
100,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,8bad11c896bcd25ef8c43b3d67cff2ea,f0954085d6c1a7f9,8cfef0ff5d89ae4c,3.0,86.0,83.0,82.0,83.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:0|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:172|
101,us-west-1,sslateingress,POST,/cart/checkout,8bad11c896bcd25ef8c43b3d67cff2ea,f8c43b3d67cff2ea,nan,0.0,98.0,98.0,3.0,98.0,-1,sslateingress@POST@/cart/checkout:0|,sslateingress@POST@/cart/checkout:152|
102,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,8bad11c896bcd25ef8c43b3d67cff2ea,a7baeb47a14e1b7f,f0954085d6c1a7f9,83.0,85.0,2.0,2.0,2.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:0|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:144|
103,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,8bad11c896bcd25ef8c43b3d67cff2ea,7756261f2718f5af,f0954085d6c1a7f9,77.0,78.0,1.0,1.0,1.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:0|,paymentservice@POST@/hipstershop.PaymentService/Charge:140|
104,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/ListProducts,8bad11c896bcd25ef8c43b3d67cff2ea,c534f94d1419e4eb,f0954085d6c1a7f9,64.0,65.0,1.0,1.0,1.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:1428|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:148|
105,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/ListProducts,8bad11c896bcd25ef8c43b3d67cff2ea,c534f94d1419e4eb,f0954085d6c1a7f9,64.0,65.0,1.0,1.0,1.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:1428|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:148|
106,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/ListProducts,8bad11c896bcd25ef8c43b3d67cff2ea,c534f94d1419e4eb,f0954085d6c1a7f9,64.0,65.0,1.0,1.0,1.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:1428|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:148|
107,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/ListProducts,8bad11c896bcd25ef8c43b3d67cff2ea,c534f94d1419e4eb,f0954085d6c1a7f9,64.0,65.0,1.0,1.0,1.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:1428|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:148|
108,us-west-1,frontend,POST,/cart/checkout,8bad11c896bcd25ef8c43b3d67cff2ea,8cfef0ff5d89ae4c,f8c43b3d67cff2ea,1.0,96.0,95.0,7.0,95.0,-1,frontend@POST@/cart/checkout:0|,frontend@POST@/cart/checkout:136|
109,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,8bad11c896bcd25ef8c43b3d67cff2ea,cad3b5920be550a2,8cfef0ff5d89ae4c,89.0,94.0,5.0,5.0,5.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:0|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:148|
110,us-west-1,sslateingress,POST,/cart/checkout,0c1a9767a9676ca7df39e585889fd937,df39e585889fd937,nan,0.0,149.0,149.0,2.0,149.0,-1,sslateingress@POST@/cart/checkout:0|,sslateingress@POST@/cart/checkout:204|
111,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,0c1a9767a9676ca7df39e585889fd937,3ba58d1f6f7d5814,045c9936e40673bd,139.0,145.0,6.0,6.0,6.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:0|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:248|
112,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,0c1a9767a9676ca7df39e585889fd937,093e7b3d19c639c5,b07f796537916912,125.0,127.0,2.0,2.0,2.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:0|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:212|
113,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,0c1a9767a9676ca7df39e585889fd937,b07f796537916912,045c9936e40673bd,2.0,134.0,132.0,129.0,132.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:0|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:228|
114,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,0c1a9767a9676ca7df39e585889fd937,cc790227fd631650,b07f796537916912,111.0,112.0,1.0,1.0,1.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:0|,paymentservice@POST@/hipstershop.PaymentService/Charge:224|
115,us-west-1,frontend,POST,/cart/checkout,0c1a9767a9676ca7df39e585889fd937,045c9936e40673bd,df39e585889fd937,1.0,148.0,147.0,9.0,147.0,-1,frontend@POST@/cart/checkout:0|,frontend@POST@/cart/checkout:192|
116,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,0c1a9767a9676ca7df39e585889fd937,062807bd1cee36f2,b07f796537916912,118.0,120.0,2.0,2.0,2.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:0|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:212|
117,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/ListProducts,0c1a9767a9676ca7df39e585889fd937,9a214240bbed7871,b07f796537916912,89.0,90.0,1.0,1.0,1.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:1784|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:212|
118,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/ListProducts,0c1a9767a9676ca7df39e585889fd937,9a214240bbed7871,b07f796537916912,89.0,90.0,1.0,1.0,1.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:1784|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:212|
119,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,0c1a9767a9676ca7df39e585889fd937,c250551141df0c37,b07f796537916912,4.0,6.0,2.0,2.0,2.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:0|,cartservice@POST@/hipstershop.CartService/GetCart:172|
120,us-west-1,sslateingress,POST,/cart/checkout,11cb4d5a2d412c26fdbb891fab5a2314,fdbb891fab5a2314,nan,0.0,84.0,84.0,5.0,84.0,-1,sslateingress@POST@/cart/checkout:0|,sslateingress@POST@/cart/checkout:124|
121,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,11cb4d5a2d412c26fdbb891fab5a2314,660f84f7e8277cf5,8d2f3aedeea94bbb,6.0,7.0,1.0,1.0,1.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:0|,cartservice@POST@/hipstershop.CartService/GetCart:124|
122,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,11cb4d5a2d412c26fdbb891fab5a2314,64da36db7424ec33,8d2f3aedeea94bbb,67.0,68.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:0|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:124|
123,us-west-1,frontend,POST,/cart/checkout,11cb4d5a2d412c26fdbb891fab5a2314,73369260d216bb27,fdbb891fab5a2314,3.0,82.0,79.0,5.0,79.0,-1,frontend@POST@/cart/checkout:0|,frontend@POST@/cart/checkout:80|
124,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,11cb4d5a2d412c26fdbb891fab5a2314,d01f19d9ab4ab266,8d2f3aedeea94bbb,63.0,65.0,2.0,2.0,2.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:0|,paymentservice@POST@/hipstershop.PaymentService/Charge:120|
125,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,11cb4d5a2d412c26fdbb891fab5a2314,8d2f3aedeea94bbb,73369260d216bb27,4.0,73.0,69.0,68.0,69.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:0|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:120|
126,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,11cb4d5a2d412c26fdbb891fab5a2314,fc3a126d4ca4f2a5,8d2f3aedeea94bbb,48.0,49.0,1.0,1.0,1.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:924|
127,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,11cb4d5a2d412c26fdbb891fab5a2314,fc3a126d4ca4f2a5,8d2f3aedeea94bbb,48.0,49.0,1.0,1.0,1.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:924|
128,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/GetProduct,11cb4d5a2d412c26fdbb891fab5a2314,fc3a126d4ca4f2a5,8d2f3aedeea94bbb,48.0,49.0,1.0,1.0,1.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:924|
129,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,11cb4d5a2d412c26fdbb891fab5a2314,07f4ab3ba3efec9d,73369260d216bb27,75.0,80.0,5.0,5.0,5.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:0|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:108|
130,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,bd8e42da12bf9653497628e0d22f74bd,cab9158fd34c5263,b93d9bcd17e5539d,3.0,70.0,67.0,65.0,67.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:0|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:100|
131,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/ListProducts,bd8e42da12bf9653497628e0d22f74bd,b0e037b90380497c,cab9158fd34c5263,41.0,42.0,1.0,1.0,1.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:860|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:120|
132,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/ListProducts,bd8e42da12bf9653497628e0d22f74bd,b0e037b90380497c,cab9158fd34c5263,41.0,42.0,1.0,1.0,1.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:860|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:120|
133,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/ListProducts,bd8e42da12bf9653497628e0d22f74bd,b0e037b90380497c,cab9158fd34c5263,41.0,42.0,1.0,1.0,1.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:860|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:120|
134,us-west-1,frontend,POST,/cart/checkout,bd8e42da12bf9653497628e0d22f74bd,b93d9bcd17e5539d,497628e0d22f74bd,1.0,80.0,79.0,7.0,79.0,-1,frontend@POST@/cart/checkout:0|,frontend@POST@/cart/checkout:100|
135,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,bd8e42da12bf9653497628e0d22f74bd,0292de2c2de31ee6,b93d9bcd17e5539d,73.0,78.0,5.0,5.0,5.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:0|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:116|
136,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,bd8e42da12bf9653497628e0d22f74bd,1d557e1c25622ad6,cab9158fd34c5263,5.0,7.0,2.0,2.0,2.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:0|,cartservice@POST@/hipstershop.CartService/GetCart:116|
137,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,bd8e42da12bf9653497628e0d22f74bd,1d2c7fa3f812562d,cab9158fd34c5263,65.0,66.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:0|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:116|
138,us-west-1,sslateingress,POST,/cart/checkout,bd8e42da12bf9653497628e0d22f74bd,497628e0d22f74bd,nan,0.0,81.0,81.0,2.0,81.0,-1,sslateingress@POST@/cart/checkout:0|,sslateingress@POST@/cart/checkout:100|
139,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,bd8e42da12bf9653497628e0d22f74bd,15f0e1289154fe41,cab9158fd34c5263,68.0,69.0,1.0,1.0,1.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:0|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:108|
140,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,eedab55c74d120aa04f53bf7e651f9e2,675f1b566c235ff6,86acf7c7a380efe8,5.0,6.0,1.0,1.0,1.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:0|,cartservice@POST@/hipstershop.CartService/GetCart:72|
141,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,eedab55c74d120aa04f53bf7e651f9e2,821c241880708a1a,86acf7c7a380efe8,60.0,61.0,1.0,1.0,1.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:0|,paymentservice@POST@/hipstershop.PaymentService/Charge:100|
142,us-west-1,sslateingress,POST,/cart/checkout,eedab55c74d120aa04f53bf7e651f9e2,04f53bf7e651f9e2,nan,0.0,80.0,80.0,2.0,80.0,-1,sslateingress@POST@/cart/checkout:0|,sslateingress@POST@/cart/checkout:108|
143,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,eedab55c74d120aa04f53bf7e651f9e2,1239316c86342379,86acf7c7a380efe8,66.0,68.0,2.0,2.0,2.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:0|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:88|
144,us-west-1,frontend,POST,/cart/checkout,eedab55c74d120aa04f53bf7e651f9e2,dde848d19a30bfc4,04f53bf7e651f9e2,1.0,79.0,78.0,12.0,78.0,-1,frontend@POST@/cart/checkout:0|,frontend@POST@/cart/checkout:108|
145,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,eedab55c74d120aa04f53bf7e651f9e2,86acf7c7a380efe8,dde848d19a30bfc4,3.0,69.0,66.0,65.0,66.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:0|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:96|
146,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,eedab55c74d120aa04f53bf7e651f9e2,6fb9371c8e164ceb,86acf7c7a380efe8,63.0,64.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:0|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:108|
147,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/ListProducts,eedab55c74d120aa04f53bf7e651f9e2,f2fd89c3ae0e721f,86acf7c7a380efe8,39.0,40.0,1.0,1.0,1.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:912|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:104|
148,us-west-1,productcatalogservice,POST,/hipstershop.ProductCatalogService/ListProducts,eedab55c74d120aa04f53bf7e651f9e2,f2fd89c3ae0e721f,86acf7c7a380efe8,39.0,40.0,1.0,1.0,1.0,-1,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:0|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:0|,productcatalogservice@POST@/hipstershop.ProductCatalogService/GetProduct:912|productcatalogservice@POST@/hipstershop.ProductCatalogService/ListProducts:104|
