,cluster_id,svc_name,method,path,trace_id,span_id,parent_span_id,st,et,rt,xt,ct,call_size,inflight_dict,rps_dict
0,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,d1761ca6ca990bfd0b3274716c8d227e,df38f423066fccab,a4f44f85bc1e74e8,225.0,232.0,7.0,7.0,7.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:552|
1,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,d1761ca6ca990bfd0b3274716c8d227e,cbf3b64cf724b244,9e80df5222886586,331.0,340.0,9.0,9.0,9.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:232|
2,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,d1761ca6ca990bfd0b3274716c8d227e,50976323b78ac9bd,a4f44f85bc1e74e8,126.0,144.0,18.0,18.0,18.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:2|,cartservice@POST@/hipstershop.CartService/GetCart:536|
3,us-west-1,frontend,POST,/cart/checkout,d1761ca6ca990bfd0b3274716c8d227e,9e80df5222886586,0b3274716c8d227e,54.0,346.0,292.0,33.0,292.0,-1,frontend@POST@/cart/checkout:13|,frontend@POST@/cart/checkout:504|
4,us-west-1,sslateingress,POST,/cart/checkout,d1761ca6ca990bfd0b3274716c8d227e,0b3274716c8d227e,nan,0.0,359.0,359.0,67.0,359.0,-1,sslateingress@POST@/cart/checkout:9|,sslateingress@POST@/cart/checkout:416|
5,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,d1761ca6ca990bfd0b3274716c8d227e,d00b3e978b2b0642,a4f44f85bc1e74e8,267.0,277.0,10.0,10.0,10.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709545841|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:456|
6,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,d1761ca6ca990bfd0b3274716c8d227e,a4f44f85bc1e74e8,9e80df5222886586,69.0,319.0,250.0,234.0,250.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:3|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:328|
7,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,d1761ca6ca990bfd0b3274716c8d227e,e2335bca894e160f,a4f44f85bc1e74e8,299.0,305.0,6.0,6.0,6.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:18446744073709545845|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:424|
8,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,a232b71a54376f626517d4760f5eeb09,597c1bf6cf9ec8d6,1dc5c7665c59db09,108.0,280.0,172.0,155.0,172.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:9|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:568|
9,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,a232b71a54376f626517d4760f5eeb09,9302f82d936badff,1dc5c7665c59db09,292.0,324.0,32.0,32.0,32.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:18446744073709544506|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:336|
