1731663486475129874,41.000000
1731663486482165823,39.000000
1731663486495585445,52.000000
1731663486488938355,63.000000
1731663486515536901,39.000000
1731663486535427583,39.000000
1731663486508913890,67.000000
1731663486502235475,76.000000
1731663486522721372,60.000000
1731663486569218258,40.000000
1731663486542786254,68.000000
1731663486529079819,84.000000
1731663486582418311,58.000000
1731663486562327169,80.000000
1731663486548523931,95.000000
1731663486622580016,41.000000
1731663486595921874,75.000000
1731663486555723640,121.000000
1731663486589426158,95.000000
1731663486662795418,37.000000
1731663486602278728,103.000000
1731663486575284380,132.000000
1731663486635468240,82.000000
1731663486615933062,119.000000
1731663486609422717,128.000000
1731663486682348294,56.000000
1731663486642797639,107.000000
1731663486695819794,74.000000
1731663486628494829,142.000000
1731663486648701371,136.000000
1731663486655545822,145.000000
1731663486721938018,83.000000
1731663486775744895,43.000000
1731663486668525200,152.000000
1731663486708770606,123.000000
1731663486749107740,85.000000
1731663486676103772,173.000000
1731663486795953669,54.000000
1731663486715597232,149.000000
1731663486755696823,113.000000
1731663486835518632,44.000000
1731663486689508043,190.000000
1731663486742233260,154.000000
1731663486768749838,131.000000
1731663486849422205,62.000000
1731663486702711367,212.000000
1731663486782005262,146.000000
1731663486802037668,134.000000
1731663486729344929,217.000000
1731663486862167194,85.000000
1731663486788677634,173.000000
1731663486808913275,158.000000
1731663486735189456,243.000000
1731663486868555762,114.000000
1731663486815589510,177.000000
1731663486822237133,179.000000
1731663486762539023,245.000000
1731663486875276639,140.000000
1731663486855875916,168.000000
1731663486909459941,122.000000
1731663486829105759,215.000000
1731663486889350604,161.000000
1731663486882667177,172.000000
1731663486922275405,145.000000
1731663486842027857,234.000000
1731663486895638433,186.000000
1731663486929483899,155.000000
1731663486935459332,165.000000
1731663486915864238,194.000000
1731663486962676314,153.000000
1731663486902824061,215.000000
1731663486942013015,195.000000
1731663486989136670,154.000000
1731663486956183478,187.000000
1731663486968731659,182.000000
1731663486949028316,224.000000
1731663486996029906,177.000000
1731663486975449672,198.000000
1731663487009236473,177.000000
1731663487002735314,199.000000
1731663487028500144,174.000000
1731663486982176122,221.000000
1731663487041818620,176.000000
1731663487035801618,197.000000
1731663487015510748,218.000000
1731663487022584484,217.000000
1731663487068497755,180.000000
1731663487075683601,189.000000
1731663487062190280,204.000000
1731663487049105289,220.000000
1731663487088515142,199.000000
1731663487055569061,244.000000
1731663487135620165,165.000000
1731663487082005462,218.000000
1731663487102079123,219.000000
1731663487142543093,187.000000
1731663487095716132,235.000000
1731663487149425842,184.000000
1731663487155562859,196.000000
1731663487109124603,254.000000
1731663487175193373,191.000000
1731663487162052108,209.000000
1731663487169216299,218.000000
1731663487115719297,278.000000
1731663487182684941,212.000000
1731663487195982335,206.000000
1731663487269445558,152.000000
1731663487122348105,303.000000
1731663487202601428,223.000000
1731663487208981901,227.000000
1731663487342159506,110.000000
1731663487129354197,327.000000
1731663487242825182,215.000000
1731663487215268591,256.000000
1731663487362659512,121.000000
1731663487255612310,231.000000
1731663487188649886,301.000000
1731663487236100378,269.000000
1731663487388623067,129.000000
1731663487275491407,247.000000
1731663487482394119,43.000000
1731663487301976144,238.000000
1731663487296069336,255.000000
1731663487395258153,156.000000
1731663487222526955,330.000000
1731663487309099420,268.000000
1731663487316102193,264.000000
1731663487408918134,175.000000
1731663487228948174,361.000000
1731663487322209497,294.000000
1731663487449076875,168.000000
1731663487369441321,249.000000
1731663487248489019,373.000000
1731663487335546158,314.000000
1731663487376118831,275.000000
1731663487262102924,391.000000
1731663487455632109,200.000000
1731663487402157302,280.000000
1731663487349004491,335.000000
1731663487475646628,213.000000
1731663487282182260,409.000000
1731663487416028025,296.000000
1731663487422646939,294.000000
1731663487495216576,228.000000
1731663487288642295,436.000000
1731663487436082430,308.000000
1731663487528998137,225.000000
1731663487442593048,312.000000
1731663487328669056,427.000000
1731663487461998937,312.000000
1731663487555578345,230.000000
1731663487356072884,431.000000
1731663487468692744,322.000000
1731663487488668589,316.000000
1731663487382812934,433.000000
1731663487596145568,222.000000
1731663487508947302,315.000000
1731663487502873735,333.000000
1731663487428566914,417.000000
1731663487629410062,231.000000
1731663487535644877,332.000000
1731663487562274564,306.000000
1731663487515498017,370.000000
1731663487635708304,263.000000
1731663487568850175,334.000000
1731663487542280889,363.000000
1731663487522741693,394.000000
1731663487649345593,283.000000
1731663487575529910,359.000000
1731663487548906208,392.000000
1731663487589520954,365.000000
1731663487655335693,306.000000
1731663487615939050,349.000000
1731663487581896612,395.000000
1731663487642499100,348.000000
1731663487675566253,318.000000
1731663487668897230,325.000000
1731663487702323487,320.000000
1731663487602804902,422.000000
1731663487695579226,334.000000
1731663487682136425,371.000000
1731663487709393150,632.000000
1731663487716036306,665.000000
1731663487608683963,797.000000
