,cluster_id,svc_name,method,path,trace_id,span_id,parent_span_id,st,et,rt,xt,ct,call_size,inflight_dict,rps_dict
0,us-west-1,frontend,POST,/cart/checkout,9814d1a567189ebb7b0d5e9b1e2d25bd,33c583404ffa761a,7b0d5e9b1e2d25bd,121.0,377.0,256.0,77.0,256.0,-1,frontend@POST@/cart/checkout:15|,frontend@POST@/cart/checkout:216|
1,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,9814d1a567189ebb7b0d5e9b1e2d25bd,86c3bd6e3c2f0e33,1eb8bf626723f0e0,232.0,237.0,5.0,5.0,5.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:212|
2,us-west-1,sslateingress,POST,/cart/checkout,9814d1a567189ebb7b0d5e9b1e2d25bd,7b0d5e9b1e2d25bd,nan,0.0,436.0,436.0,180.0,436.0,-1,sslateingress@POST@/cart/checkout:17|,sslateingress@POST@/cart/checkout:212|
3,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,9814d1a567189ebb7b0d5e9b1e2d25bd,ecfc1aaad0373764,1eb8bf626723f0e0,257.0,258.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:1|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:192|
4,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,9814d1a567189ebb7b0d5e9b1e2d25bd,1d00462bb713cc02,33c583404ffa761a,321.0,360.0,39.0,39.0,39.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:180|
5,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,9814d1a567189ebb7b0d5e9b1e2d25bd,1eb8bf626723f0e0,33c583404ffa761a,168.0,308.0,140.0,128.0,140.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:10|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:228|
6,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,9814d1a567189ebb7b0d5e9b1e2d25bd,bc509bc61d7ca614,1eb8bf626723f0e0,173.0,178.0,5.0,5.0,5.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:220|
7,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,9814d1a567189ebb7b0d5e9b1e2d25bd,3908e9232e5bd482,1eb8bf626723f0e0,288.0,295.0,7.0,7.0,7.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:196|
8,us-west-1,frontend,POST,/cart/checkout,7f2307f436bf8ed1dcb69294f4ef81ab,e02952b9b1f64203,dcb69294f4ef81ab,166.0,340.0,174.0,69.0,174.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:352|
9,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,7f2307f436bf8ed1dcb69294f4ef81ab,9856a3aa854f000e,6641f69a4e0f312d,243.0,245.0,2.0,2.0,2.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:1|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:284|
10,us-west-1,sslateingress,POST,/cart/checkout,7f2307f436bf8ed1dcb69294f4ef81ab,dcb69294f4ef81ab,nan,0.0,506.0,506.0,332.0,506.0,-1,sslateingress@POST@/cart/checkout:20|,sslateingress@POST@/cart/checkout:332|
11,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,7f2307f436bf8ed1dcb69294f4ef81ab,6641f69a4e0f312d,e02952b9b1f64203,185.0,260.0,75.0,67.0,75.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:328|
12,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,7f2307f436bf8ed1dcb69294f4ef81ab,f78831a5cab77ade,6641f69a4e0f312d,193.0,206.0,13.0,13.0,13.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:324|
13,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,7f2307f436bf8ed1dcb69294f4ef81ab,5dae473011e26bbe,e02952b9b1f64203,300.0,330.0,30.0,30.0,30.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:3|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:256|
