counter,region,service,endpoint,rps
58,us-central-1,sslateingress,sslateingress@POST@/singlecore,51
58,us-east-1,sslateingress,sslateingress@POST@/multicore,204
58,us-east-1,sslateingress,sslateingress@POST@/singlecore,53
58,us-east-1,corecontrast,corecontrast@POST@/singlecore,48
58,us-east-1,corecontrast,corecontrast@POST@/multicore,204
58,us-south-1,sslateingress,sslateingress@POST@/multicore,202
58,us-south-1,sslateingress,sslateingress@POST@/singlecore,57
58,us-south-1,corecontrast,corecontrast@POST@/singlecore,52
58,us-south-1,corecontrast,corecontrast@POST@/multicore,208
59,us-west-1,sslateingress,sslateingress@POST@/multicore,200
59,us-west-1,sslateingress,sslateingress@POST@/singlecore,61
59,us-west-1,corecontrast,corecontrast@POST@/singlecore,53
59,us-west-1,corecontrast,corecontrast@POST@/multicore,201
59,us-central-1,corecontrast,corecontrast@POST@/singlecore,52
59,us-central-1,corecontrast,corecontrast@POST@/multicore,217
59,us-central-1,sslateingress,sslateingress@POST@/multicore,198
59,us-central-1,sslateingress,sslateingress@POST@/singlecore,56
59,us-east-1,sslateingress,sslateingress@POST@/multicore,200
59,us-east-1,sslateingress,sslateingress@POST@/singlecore,56
59,us-east-1,corecontrast,corecontrast@POST@/singlecore,55
59,us-east-1,corecontrast,corecontrast@POST@/multicore,191
59,us-south-1,sslateingress,sslateingress@POST@/multicore,216
59,us-south-1,sslateingress,sslateingress@POST@/singlecore,56
59,us-south-1,corecontrast,corecontrast@POST@/singlecore,52
59,us-south-1,corecontrast,corecontrast@POST@/multicore,201
60,us-west-1,sslateingress,sslateingress@POST@/multicore,206
60,us-west-1,sslateingress,sslateingress@POST@/singlecore,46
60,us-west-1,corecontrast,corecontrast@POST@/singlecore,52
60,us-west-1,corecontrast,corecontrast@POST@/multicore,203
60,us-central-1,corecontrast,corecontrast@POST@/singlecore,54
60,us-central-1,corecontrast,corecontrast@POST@/multicore,198
60,us-central-1,sslateingress,sslateingress@POST@/multicore,209
60,us-central-1,sslateingress,sslateingress@POST@/singlecore,51
60,us-east-1,sslateingress,sslateingress@POST@/multicore,210
60,us-east-1,sslateingress,sslateingress@POST@/singlecore,51
60,us-east-1,corecontrast,corecontrast@POST@/singlecore,56
60,us-east-1,corecontrast,corecontrast@POST@/multicore,219
60,us-south-1,sslateingress,sslateingress@POST@/multicore,197
60,us-south-1,sslateingress,sslateingress@POST@/singlecore,57
60,us-south-1,corecontrast,corecontrast@POST@/singlecore,60
60,us-south-1,corecontrast,corecontrast@POST@/multicore,214
61,us-west-1,sslateingress,sslateingress@POST@/multicore,206
61,us-west-1,sslateingress,sslateingress@POST@/singlecore,53
61,us-west-1,corecontrast,corecontrast@POST@/singlecore,55
61,us-west-1,corecontrast,corecontrast@POST@/multicore,203
61,us-central-1,corecontrast,corecontrast@POST@/singlecore,55
61,us-central-1,corecontrast,corecontrast@POST@/multicore,200
61,us-central-1,sslateingress,sslateingress@POST@/multicore,199
61,us-central-1,sslateingress,sslateingress@POST@/singlecore,53
61,us-east-1,sslateingress,sslateingress@POST@/multicore,200
61,us-east-1,sslateingress,sslateingress@POST@/singlecore,54
61,us-east-1,corecontrast,corecontrast@POST@/singlecore,49
61,us-east-1,corecontrast,corecontrast@POST@/multicore,204
61,us-south-1,sslateingress,sslateingress@POST@/multicore,207
61,us-south-1,sslateingress,sslateingress@POST@/singlecore,51
61,us-south-1,corecontrast,corecontrast@POST@/singlecore,50
61,us-south-1,corecontrast,corecontrast@POST@/multicore,194
62,us-west-1,sslateingress,sslateingress@POST@/multicore,211
62,us-west-1,sslateingress,sslateingress@POST@/singlecore,60
62,us-west-1,corecontrast,corecontrast@POST@/singlecore,50
62,us-west-1,corecontrast,corecontrast@POST@/multicore,202
62,us-central-1,corecontrast,corecontrast@POST@/singlecore,52
62,us-central-1,corecontrast,corecontrast@POST@/multicore,201
62,us-central-1,sslateingress,sslateingress@POST@/multicore,206
62,us-central-1,sslateingress,sslateingress@POST@/singlecore,56
62,us-east-1,sslateingress,sslateingress@POST@/multicore,204
62,us-east-1,sslateingress,sslateingress@POST@/singlecore,56
62,us-east-1,corecontrast,corecontrast@POST@/singlecore,60
62,us-east-1,corecontrast,corecontrast@POST@/multicore,196
62,us-south-1,sslateingress,sslateingress@POST@/multicore,202
62,us-south-1,sslateingress,sslateingress@POST@/singlecore,59
62,us-south-1,corecontrast,corecontrast@POST@/singlecore,56
62,us-south-1,corecontrast,corecontrast@POST@/multicore,207
63,us-west-1,sslateingress,sslateingress@POST@/multicore,192
63,us-west-1,sslateingress,sslateingress@POST@/singlecore,54
63,us-west-1,corecontrast,corecontrast@POST@/singlecore,55
63,us-west-1,corecontrast,corecontrast@POST@/multicore,206
63,us-central-1,corecontrast,corecontrast@POST@/singlecore,59
63,us-central-1,corecontrast,corecontrast@POST@/multicore,194
63,us-central-1,sslateingress,sslateingress@POST@/multicore,203
63,us-central-1,sslateingress,sslateingress@POST@/singlecore,52
63,us-east-1,sslateingress,sslateingress@POST@/multicore,213
63,us-east-1,sslateingress,sslateingress@POST@/singlecore,51
63,us-east-1,corecontrast,corecontrast@POST@/singlecore,49
63,us-east-1,corecontrast,corecontrast@POST@/multicore,211
63,us-south-1,sslateingress,sslateingress@POST@/multicore,200
63,us-south-1,sslateingress,sslateingress@POST@/singlecore,54
63,us-south-1,corecontrast,corecontrast@POST@/singlecore,50
63,us-south-1,corecontrast,corecontrast@POST@/multicore,198
64,us-west-1,sslateingress,sslateingress@POST@/multicore,207
64,us-west-1,sslateingress,sslateingress@POST@/singlecore,48
64,us-west-1,corecontrast,corecontrast@POST@/singlecore,50
64,us-west-1,corecontrast,corecontrast@POST@/multicore,204
64,us-central-1,corecontrast,corecontrast@POST@/singlecore,49
64,us-central-1,corecontrast,corecontrast@POST@/multicore,202
64,us-central-1,sslateingress,sslateingress@POST@/multicore,204
64,us-central-1,sslateingress,sslateingress@POST@/singlecore,58
64,us-east-1,sslateingress,sslateingress@POST@/multicore,197
64,us-east-1,sslateingress,sslateingress@POST@/singlecore,54
64,us-east-1,corecontrast,corecontrast@POST@/singlecore,57
64,us-east-1,corecontrast,corecontrast@POST@/multicore,201
64,us-south-1,sslateingress,sslateingress@POST@/multicore,210
64,us-south-1,sslateingress,sslateingress@POST@/singlecore,48
64,us-south-1,corecontrast,corecontrast@POST@/singlecore,55
64,us-south-1,corecontrast,corecontrast@POST@/multicore,209
65,us-west-1,sslateingress,sslateingress@POST@/multicore,202
65,us-west-1,sslateingress,sslateingress@POST@/singlecore,56
65,us-west-1,corecontrast,corecontrast@POST@/singlecore,55
65,us-west-1,corecontrast,corecontrast@POST@/multicore,205
65,us-central-1,corecontrast,corecontrast@POST@/singlecore,58
65,us-central-1,corecontrast,corecontrast@POST@/multicore,204
65,us-central-1,sslateingress,sslateingress@POST@/multicore,202
65,us-central-1,sslateingress,sslateingress@POST@/singlecore,55
65,us-east-1,sslateingress,sslateingress@POST@/multicore,208
65,us-east-1,sslateingress,sslateingress@POST@/singlecore,53
65,us-east-1,corecontrast,corecontrast@POST@/singlecore,50
65,us-east-1,corecontrast,corecontrast@POST@/multicore,194
65,us-south-1,sslateingress,sslateingress@POST@/multicore,208
65,us-south-1,sslateingress,sslateingress@POST@/singlecore,61
65,us-south-1,corecontrast,corecontrast@POST@/singlecore,63
65,us-south-1,corecontrast,corecontrast@POST@/multicore,204
66,us-west-1,sslateingress,sslateingress@POST@/multicore,194
66,us-west-1,sslateingress,sslateingress@POST@/singlecore,53
66,us-west-1,corecontrast,corecontrast@POST@/singlecore,53
66,us-west-1,corecontrast,corecontrast@POST@/multicore,210
66,us-central-1,corecontrast,corecontrast@POST@/singlecore,54
66,us-central-1,corecontrast,corecontrast@POST@/multicore,210
66,us-central-1,sslateingress,sslateingress@POST@/multicore,211
66,us-central-1,sslateingress,sslateingress@POST@/singlecore,50
66,us-east-1,sslateingress,sslateingress@POST@/multicore,209
66,us-east-1,sslateingress,sslateingress@POST@/singlecore,57
66,us-east-1,corecontrast,corecontrast@POST@/singlecore,56
66,us-east-1,corecontrast,corecontrast@POST@/multicore,215
66,us-south-1,sslateingress,sslateingress@POST@/multicore,200
66,us-south-1,sslateingress,sslateingress@POST@/singlecore,47
66,us-south-1,corecontrast,corecontrast@POST@/singlecore,47
66,us-south-1,corecontrast,corecontrast@POST@/multicore,212
67,us-west-1,sslateingress,sslateingress@POST@/multicore,214
67,us-west-1,sslateingress,sslateingress@POST@/singlecore,56
67,us-west-1,corecontrast,corecontrast@POST@/singlecore,55
67,us-west-1,corecontrast,corecontrast@POST@/multicore,193
67,us-central-1,corecontrast,corecontrast@POST@/singlecore,56
67,us-central-1,corecontrast,corecontrast@POST@/multicore,206
67,us-central-1,sslateingress,sslateingress@POST@/multicore,209
67,us-central-1,sslateingress,sslateingress@POST@/singlecore,53
67,us-east-1,sslateingress,sslateingress@POST@/multicore,196
67,us-east-1,sslateingress,sslateingress@POST@/singlecore,54
67,us-east-1,corecontrast,corecontrast@POST@/singlecore,55
67,us-east-1,corecontrast,corecontrast@POST@/multicore,195
67,us-south-1,sslateingress,sslateingress@POST@/multicore,210
67,us-south-1,sslateingress,sslateingress@POST@/singlecore,58
67,us-south-1,corecontrast,corecontrast@POST@/singlecore,52
67,us-south-1,corecontrast,corecontrast@POST@/multicore,187
68,us-west-1,sslateingress,sslateingress@POST@/multicore,206
68,us-west-1,sslateingress,sslateingress@POST@/singlecore,51
68,us-west-1,corecontrast,corecontrast@POST@/singlecore,49
68,us-west-1,corecontrast,corecontrast@POST@/multicore,221
68,us-central-1,corecontrast,corecontrast@POST@/singlecore,59
68,us-central-1,corecontrast,corecontrast@POST@/multicore,197
68,us-central-1,sslateingress,sslateingress@POST@/multicore,202
68,us-central-1,sslateingress,sslateingress@POST@/singlecore,57
68,us-east-1,sslateingress,sslateingress@POST@/multicore,204
68,us-east-1,sslateingress,sslateingress@POST@/singlecore,53
68,us-east-1,corecontrast,corecontrast@POST@/singlecore,53
68,us-east-1,corecontrast,corecontrast@POST@/multicore,208
68,us-south-1,sslateingress,sslateingress@POST@/multicore,195
68,us-south-1,sslateingress,sslateingress@POST@/singlecore,50
68,us-south-1,corecontrast,corecontrast@POST@/singlecore,60
68,us-south-1,corecontrast,corecontrast@POST@/multicore,210
69,us-west-1,sslateingress,sslateingress@POST@/multicore,202
69,us-west-1,sslateingress,sslateingress@POST@/singlecore,54
